Index,Citation,Summary
11,"J. Wei, X. Wang, D. Schuurmans, M. Bosma, B. Ichter, F. Xia, E. Chi, Q. Le, and D. Zhou, ""Chain-of-Thought Prompting Elicits Reasoning in Large Language Models,"" Advances in Neural Information Processing Systems (NeurIPS), vol. 35, pp. 24824–24837, 2022. [Online]. Available: https://arxiv.org/abs/2201.11903","We explore how generating a chain of thought -- a series of intermediate reasoning steps -- significantly improves the ability of large language models to perform complex reasoning. In particular, we show how such reasoning abilities emerge naturally in sufficiently large language models via a simple method called chain of thought prompting, where a few chain of thought demonstrations are provided as exemplars in prompting. Experiments on three large language models show that chain of thought prompting improves performance on a range of arithmetic, commonsense, and symbolic reasoning tasks. The empirical gains can be striking. For instance, prompting a 540B-parameter language model with just eight chain of thought exemplars achieves state of the art accuracy on the GSM8K benchmark of math word problems, surpassing even finetuned GPT-3 with a verifier."
12,"M. Besta, J. Barth, E. Schreiber, A. Kubicek, A. Catarino, R. Gerstenberger, P. Nyczyk, P. Iff, Y. Li, S. Houliston, T. Sternal, M. Copik, G. Kwaśniewski, J. Müller, Ł. Flis, H. Eberhard, H. Niewiadomski, and T. Hoefler, ""Reasoning Language Models: A Blueprint,"" arXiv preprint arXiv:2501.11223, version 3, Jan. 2025. [Online]. Available: https://arxiv.org/abs/2501.11223","This paper presents a comprehensive and modular blueprint for reasoning language models (RLMs), which integrate large language models (LLMs) with advanced reasoning techniques such as reinforcement learning, search heuristics (e.g., Monte Carlo Tree Search, Beam Search), and diverse reasoning structures (chains, trees, graphs, and their nested forms). Organized through a detailed survey and analysis of all RLM work to date, the blueprint unifies disparate architectures (such as LLaMA-Berry, QwQ, Journey Learning, and Graph of Thoughts) as special cases and provides detailed algorithmic and mathematical formulationse.g., formalizing RLM training as Markov Decision Processes (MDPs) and introducing the Outcome-Driven Process Reward Model, which mathematically links intermediate process steps to final outcomes for more granular feedback during learning. The authors introduce x1, an open-source modular implementation, to facilitate rapid prototyping and experimentation. Using x1, they empirically analyze multi-phase training (separating policy and value models), the importance of training on familiar data distributions, and process-based evaluation on math and reasoning benchmarks. Key practical challenges in scalability, supervision, and resource allocation are discussed, and the blueprints operator set inspires development of novel hybrid search and nested reasoning strategies. The conclusion emphasizes the blueprint and x1 platform as democratizing agents for RLM design, suggesting future directions including trace-based supervision, operator-inspired modeling, and large-scale cloud deployments to make advanced reasoning more accessible across all tiers of AI research and application."
13,"Anya Belz, ""A Metrological Perspective on Reproducibility in NLP,"" Computational Linguistics, vol. 48, no. 4, pp. 1125–1135, Dec. 2022. [Online]. Available: https://aclanthology.org/2022.cl-4.21.pdf","Reproducibility has become an increasingly debated topic in NLP and ML over recent years, but so far, no commonly accepted definitions of even basic terms or concepts have emerged. The range of different definitions proposed within NLP/ML not only do not agree with each other, they are also not aligned with standard scientific definitions. This article examines the standard definitions of repeatability and reproducibility provided by the meta-science of metrology, and explores what they imply in terms of how to assess reproducibility, and what adopting them would mean for reproducibility assessment in NLP/ML. It turns out the standard definitions lead directly to a method for assessing reproducibility in quantified terms that renders results from reproduction studies comparable across multiple reproductions of the same original study, as well as reproductions of different original studies. The article considers where this method sits in relation to other aspects of NLP work one might wish to assess in the context of reproducibility."
14,"Yonatan Belinkov, ""Probing Classifiers: Promises, Shortcomings, and Advances,"" Computational Linguistics, vol. 48, no. 1, pp. 221–242, Mar. 2022. [Online]. Available: https://aclanthology.org/2022.cl-1.10.pdf","Probing classifiers have emerged as one of the prominent methodologies for interpreting and analyzing deep neural network models of natural language processing. The basic idea is simplea classifier is trained to predict some linguistic property from a models representationsand has been used to examine a wide variety of models and properties. However, recent studies have demonstrated various methodological limitations of this approach. This article critically reviews the probing classifiers framework, highlighting their promises, shortcomings, and advances."
15,"Di Jin, Zhijing Jin, Zhiting Hu, Olga Vechtomova, and Rada Mihalcea, ""Deep Learning for Text Style Transfer: A Survey,"" Computational Linguistics, vol. 48, no. 1, pp. 159–218, Mar. 2022. [Online]. Available: https://aclanthology.org/2022.cl-1.8.pdf","Text style transfer is a significant task in natural language generation, focusing on controlling specific attributes in generated text, such as politeness, emotion, and humor. This survey article reviews developments in neural text style transfer, examining over 100 pivotal works since 2017. It covers task formulations, available datasets and subtasks, evaluation methods, and advances in methodology for both parallel and non-parallel data scenarios. The article also discusses various challenges and opportunities for the future of this field."
16,"R. Dror, G. Baumer, M. Bogomolov, and R. Reichart, ""Replicability Analysis for Natural Language Processing: Testing Significance with Multiple Datasets,"" Transactions of the Association for Computational Linguistics, vol. 5, pp. 471–486, 2017. [Online]. Available: https://aclanthology.org/Q17-1033/","With the ever-growing amounts of textual data from a large variety of languages, domains, and genres, it has become standard to evaluate NLP algorithms on multiple datasets in order to ensure consistent performance across heterogeneous setups. However, such multiple comparisons pose significant challenges to traditional statistical analysis methods in NLP and can lead to erroneous conclusions. In this paper, we propose a Replicability Analysis framework for a statistically sound analysis of multiple comparisons between algorithms for NLP tasks. We discuss the theoretical advantages of this framework over the current, statistically unjustified, practice in the NLP literature, and demonstrate its empirical value across four applications: multi-domain dependency parsing, multilingual POS tagging, cross-domain sentiment classification and word similarity prediction."
17,"A. Belz, L. Anastasakos, Y. Zhang, S. Spadine, I. Augenstein, and F. Liu, “A Systematic Review of Reproducibility Research in Natural Language Processing,” Transactions of the Association for Computational Linguistics, vol. 9, pp. 249–266, 2021. [Online]. Available: https://aclanthology.org/2021.eacl-main.29.pdf","Against the backdrop of the so-called reproducibility crisis in science, the NLP field has shown growing interest in and concern for the reproducibility of its research findings. Recent years have witnessed numerous new initiatives, events, and active research efforts focused on this issue. However, there remains a lack of consensus on how to define, measure, and address reproducibility in NLP, with perspectives currently diverging rather than converging. This focused contribution aims to offer a comprehensive snapshot of current work on reproducibility within NLP, highlighting key differences and similarities, and suggesting some common threads across the diverse approaches in the field."
18,"P. Van Eecke, J. Nevens, and K. Beuls, ""Neural heuristics for scaling constructional language processing,"" Journal of Language Modelling, vol. 10, no. 2, pp. 287–314, 2022. [Online]. Available: https://doi.org/10.15398/jlm.v10i2.318","Constructionist approaches to language employ form-meaning pairings, known as constructions, to represent all necessary linguistic knowledge for language comprehension and production; processing language then entails assembling sequences of these constructions to resolve linguistic tasks, but as grammars increase in size, finding suitable sequences becomes a combinatorial search problem that is computationally intractable. This paper introduces a neural methodology that learns heuristics to optimize this search for constructional language processing, validated on the CLEVR benchmark dataset. The results show that this approach surpasses state-of-the-art methods in minimizing search space size and computation time, especially in language production tasks, and it holds promise for enabling scalable learning of large-scale construction grammars by overcoming major efficiency constraints."
19,"P. Boersma, T. Benders, and K. Seinhorst, ""Neural network models for phonology and phonetics,"" Journal of Language Modelling, vol. 8, no. 1, pp. 103–177, 2020. [Online]. Available: https://doi.org/10.15398/jlm.v8i1.224","This paper contends that a unified framework for explaining both phonological and phonetic dataincorporating language and experimental findingsmust be grounded in neural networks. It presents an artificial neural network model equipped with the inoutstar learning algorithm, capable of handling stochastic processing in both production and perception of speech. Uniquely, this model simultaneously addresses gradual phonological category formation and auditory dispersion, bridging two critical aspects of language transmission across generations. This offers a solution to the longstanding problem of how apparently discrete linguistic behaviors emerge in children despite receiving gradient input from their linguistic environment. The authors conclude that neural network models, aside from their biological plausibility, offer substantial theoretical promise in understanding linguistic systems that embody both continuous and discrete representations."
20,"S. Jha, A. Sudhakar, and A. K. Singh, ""Learning cross-lingual phonological and orthagraphic adaptations: a case study in improving neural machine translation between low-resource languages,"" Journal of Language Modelling, vol. 7, no. 2, pp. 101–142, 2019. [Online]. Available: https://doi.org/10.15398/jlm.v7i2.214","Out-of-vocabulary (OOV) words present significant challenges in machine translation (MT), especially for low-resource language (LRL) pairs lacking parallel corpora. This work adapts sequence-to-sequence (seq2seq) models to transduce such words from Hindi to Bhojpuri by learning from cognate pairs derived from a bilingual dictionary. The models operate at the character level to capture phonetic and orthographic similarities relevant to both synchronic and diachronic adaptations, as well as loan words and cognates. Training multiple character-level NMT systems, the study finds that these approaches can substantially improve translation quality in resource-poor settings, achieving a 6.3 BLEU score improvement on Hindi-to-Bhojpuri tasks. The methodology also generalizes well, demonstrated by successful transfer to HindiBangla cognate translation. The work thus contributes solutions for (i) the OOV words problem in MT, (ii) building effective parallel corpora for under-resourced languages, and (iii) leveraging semantic knowledge from word embeddings in character-level models."
21,"M. Kinniment, L. J. K. Sato, H. Du, B. Goodrich, M. Hasin, L. Chan, L. H. Miles, T. R. Lin, H. Wijk, J. Burget, A. Ho, E. Barnes, and P. Christiano, ""Evaluating Language-Model Agents on Realistic Autonomous Tasks,"" arXiv preprint arXiv:2312.11671, 2024. [Online]. Available: https://arxiv.org/abs/2312.11671","In this report, the authors investigate the capacity of language model agents for ""autonomous replication and adaptation"" (ARA), which involves self-replication, resource acquisition, and adaptation to novel challenges. Recognizing the potential broad and unpredictable impacts of systems with ARA capabilities, the report emphasizes the importance of measuring and forecasting these abilities for security and alignment purposes. The authors construct four example agents that combine language models with action-executing tools, evaluating them on 12 ARA-relevant tasks. Results show current agents can only complete the simplest tasks, though some progress is seen on harder ones. Crucially, the report warns that these findings do not preclude the possibility of near-future agentsespecially those utilizing next-generation language models with significantly greater compute or fine-tuningachieving robust ARA, underlining the need for ongoing and intermediate evaluations during model development."
22,"L. Vaugrante, M. Niepert, and T. Hagendorff, ""A Looming Replication Crisis in Evaluating Behavior in Language Models? Evidence and Solutions,"" arXiv preprint arXiv:2409.20303, 2024. [Online]. Available: https://arxiv.org/abs/2409.20303","In an era where large language models (LLMs) are increasingly integrated into a wide range of everyday applications, research into these models' behavior has surged. However, due to the novelty of the field, clear methodological guidelines are lacking. This raises concerns about the replicability and generalizability of insights gained from research on LLM behavior. In this study, we discuss the potential risk of a replication crisis and support our concerns with a series of replication experiments focused on prompt engineering techniques purported to influence reasoning abilities in LLMs. We tested GPT-3.5, GPT-4o, Gemini 1.5 Pro, Claude 3 Opus, Llama 3-8B, and Llama 3-70B, on the chain-of-thought, EmotionPrompting, ExpertPrompting, Sandbagging, as well as Re-Reading prompt engineering techniques, using manually double-checked subsets of reasoning benchmarks including CommonsenseQA, CRT, NumGLUE, ScienceQA, and StrategyQA. Our findings reveal a general lack of statistically significant differences across nearly all techniques tested, highlighting, among others, several methodological weaknesses in previous research. We propose a forward-looking approach that includes developing robust methodologies for evaluating LLMs, establishing sound benchmarks, and designing rigorous experimental frameworks to ensure accurate and reliable assessments of model outputs."
23,"S. Black*, A. C. Stickland*, J. Pencharz, O. Sourbut, M. Schmatz, J. Bailey, O. Matthews, B. Millwood, A. Remedios, and A. Cooney, ""RepliBench: Evaluating the Autonomous Replication Capabilities of Language Model Agents,"" arXiv preprint arXiv:2504.18565, 2024. [Online]. Available: https://arxiv.org/abs/2504.18565","The paper introduces RepliBench, a comprehensive benchmark suite aimed at evaluating the autonomous replication capabilities of large language model (LLM) agents, a critical safety concern as capabilities improve. RepliBench is based on a detailed decomposition of replication into four domains: resource acquisition, model weight exfiltration, compute deployment, and persistent operation, resulting in 20 novel task families with 86 individual tasks. Evaluation of five frontier models shows they can accomplish many subtaskssuch as obtaining cloud compute, deploying self-replicating code, and exfiltrating weights under simple setupsbut consistently fail at more complex challenges like passing KYC checks, setting up persistent successor agents, and evading advanced security. The highest-performing model, Claude 3.7 Sonnet, achieves over 50% pass@10 for 15/20 task families and for 9/20 hardest variants, indicating substantial proficiency in components of replication but not full autonomy. The methodologies use a systematic breakdown, sandboxed tool-using agents, and automatic scoring with some reliance on LLM-based judgement. However, current evaluations are limited by less robust security settings, simulated environments for financial/money tasks, and potential overestimation by judge models. Discussion highlights that while today's models are not yet autonomously self-replicating threats, rapid capability growth and success on key subtasks suggest these risks could materialize soon, particularly with human assistance or better agent persistence. Recommendations include tougher, more realistic security environments and a focus on end-to-end, persistent evaluations to monitor emerging autonomy risks."
24,"V. Mieskes, K. Goeuriot, L. Büchler, S. Evert, S. Kazet, G. Bel, Y. Dupont, J. Duh, F. François, S. Han, M. Jones, A. Kabadjova, M. Kammas, C. Kobus, J. Leveling, R. Lofi, G. Parent, S. Pateux, L. Pla, L. Romanello, M. L. Ruiz-González, and E. SanJuan, ""Reproducibility in Computational Linguistics: Are We Willing to Share?"" Computational Linguistics, vol. 44, no. 4, pp. 641–649, Dec. 2018. [Online]. Available: https://aclanthology.org/J18-4003/","This study examines the willingness of computational linguistics authors to share source code and data, a crucial factor for reproducibility. Reviewing 395 full papers from the 2011 and 2016 ACL Annual Meetings, the research assessed the presence and functionality of data and code links, and contacted authors when these were missing. Results revealed data was commonly shared but code less so; when not included, code was provided upon request in about one third of cases. Reproduction attempts on ten selected papers found approximate results for six, with exact reproduction achieved in just one case. While sharing practices and reproducibility seem to have improved over five years, the field still largely relies on trust. The study notes a positive trend and highlights that papers with working source code links receive higher median citation counts, underlining benefits for both the field and individual researchers."
25,"C. Thomson, E. Reiter, and A. Belz, ""Common Flaws in Running Human Evaluation Experiments in NLP,"" Computational Linguistics, vol. 50, no. 2, pp. 795–807, Apr. 2024. [Online]. Available: https://aclanthology.org/2024.cl-2.9/","The ReproHum project systematically attempted to replicate human evaluation experiments in NLP, uncovering flaws in every caseeven among papers selected for their apparent reproducibilitysuch as coding errors, inappropriate data exclusion, incorrect reporting, poor interface design, and ethical oversights. These issues stem from inadequate reporting, insufficient peer review processes, and a prevailing research culture that often deprioritizes rigor and transparency. The study underscores that current evaluation practices jeopardize scientific trust and calls for adopting measures like pre-registration, rigorous code development, and systematic piloting. Drawing on best practices from other scientific fields, the authors advocate for specialist-reviewed statistics and ethics, automated data-to-table reporting, and supportive post-publication discourse, asserting that only substantive cultural and procedural shifts can ensure the reproducibility and scientific integrity essential to NLP as a discipline."
26,"M. Crane, ""Questionable Answers in Question Answering Research: Reproducibility and Variability of Published Results,"" Transactions of the Association for Computational Linguistics, vol. 6, pp. 241–252, 2018. [Online]. Available: https://transacl.org/ojs/index.php/tacl/article/download/1299/296/3798","Based on theoretical reasoning it has been suggested that the reliability of findings published in the scientific literature decreases with the popularity of a research field (Pfeiffer and Hoffmann, 2009). As we know, deep learning is very popular and the ability to reproduce results is an important part of science. There is growing concern within the deep learning community about the reproducibility of results that are presented. In this paper we present a number of controllable, yet unreported, effects that can substantially change the effectiveness of a sample model, and thusly the reproducibility of those results. Through these environmental effects we show that the commonly held belief that distribution of source code is all that is needed for reproducibility is not enough. Source code without a reproducible environment does not mean anything at all. In addition the range of results produced from these effects can be larger than the majority of incremental improvement reported."
