Index,Citation,Summary
11,"V. M. Sánchez-Cartagena, M. Esplà-Gomis, J. A. Pérez-Ortiz, and F. Sánchez-Martínez, ""Non-Fluent Synthetic Target-Language Data Improve Neural Machine Translation,"" IEEE Transactions on Pattern Analysis and Machine Intelligence, vol. 46, no. 2, pp. 837–850, Feb. 2024. [Online]. Available: https://ieeexplore.ieee.org/document/10321682","When available parallel sentences for training neural machine translation systems are limited, new synthetic samples are typically generated; standard methods assume non-fluent target-side synthetic sentences are harmful. However, this paper shows that even non-fluent synthetic target sentences can boost translation quality if treated as another language within a multilingual machine translation framework. Across experiments involving ten low-resource and four high-resource translation tasks, this approach consistently outperforms state-of-the-art methods, regardless of the original corpus size, and results in systems that are more robust to domain shifts and produce fewer hallucinations."
12,"Y. Lu, L. Chen, Y. Zhang, M. Shen, H. Wang, X. Wang, C. van Rechem, T. Fu, and W. Wei, ""Machine Learning for Synthetic Data Generation: A Review,"" arXiv preprint arXiv:2302.04062, 2023. [Online]. Available: https://arxiv.org/abs/2302.04062","Machine learning applications are often hindered by issues like poor data quality, scarcity, and privacy constraints, making synthetic data generation a critical area of innovation. This paper presents a systematic review of machine learning models used to create synthetic data, discussing applications across computer vision, speech, NLP, healthcare, business, and more. It surveys a spectrum of generative frameworksincluding language models, self-supervised learning, variational autoencoders (VAE), generative adversarial networks (GANs), reinforcement learning, diffusion models, and multimodal learningevaluating their suitability for producing high-fidelity synthetic data. Special attention is paid to privacy and fairness: the review categorizes privacy risks in synthetic data, surveys protection strategies, and discusses challenges unique to foundation models, while also addressing bias mitigation and fairness assessment metrics. Evaluation strategies include human judgment, statistical tests, ML model performance (e.g., TSTRTrain on Synthetic, Test on Real), and application-specific benchmarks. The review outlines key challenges, such as the need for robust evaluation metrics, coverage of diverse data domains, detecting remaining biases, addressing risks in generative models, protecting against threats unique to foundation models, opening tool ecosystems, and differentiating synthetic from real data. Ultimately, the study concludes that synthetic data not only mitigates data shortages and privacy risks, but also enables advancements across industries, although ongoing research is needed to further improve generation quality, fairness, and safe deployment."
13,"E. De Cristofaro, ""Synthetic Data: Methods, Use Cases, and Risks,"" arXiv preprint arXiv:2303.01230, 2024. [Online]. Available: https://arxiv.org/abs/2303.01230","The paper provides a comprehensive overview of synthetic data as a privacy-enhancing technology for sharing sensitive datasets. Traditional approaches such as anonymization and aggregation often fail to prevent re-identification, while differential privacy offers stronger guarantees at the cost of utility. Synthetic data, generated via hand-engineered methods, agent-based models, or state-of-the-art generative machine models (notably GANs and Variational Autoencoders), aims to mimic the statistical properties of real data without directly exposing individuals' information. Key applications include training machine learning models, product/software testing, governance, and regulatory compliance (e.g., GDPR, HIPAA). Despite its promise, synthetic data faces significant privacy risks: linkage and attribute disclosure attacks remain possible, especially when data is not generated using differentially private techniques. State-of-the-art solutions often combine generative models with differential privacy (using mechanisms like Laplace noise, gradient sanitization, or PATE) but encounter a trade-off between privacy and utility. The authors argue that synthetic data is unlikely to universally ""sanitize"" sensitive data due to inherent limitations in privacy protection, especially for outliers or rare attributes, and unpredictable preservation of data signals. Future directions involve auditing differentially private synthetic data algorithms, developing actionable guidelines for safe usage, and further research to explore achievable privacy-utility tradeoffs. The paper concludes that while synthetic data enables new data sharing and analytics opportunities, unresolved privacy and utility challenges necessitate further research and clear guidelines for practitioners and policymakers."
14,"L. Long, R. Wang, R. Xiao, J. Zhao, X. Ding, G. Chen, and H. Wang, ""On LLMs-Driven Synthetic Data Generation, Curation, and Evaluation: A Survey,"" arXiv preprint arXiv:2406.15126, 2024. [Online]. Available: https://arxiv.org/abs/2406.15126","This survey systematically reviews the burgeoning field of synthetic data generation using Large Language Models (LLMs), motivated by limitations in accessing high-quality real-world data due to cost, scarcity, and privacy concerns. The authors formalize the data generation process as $\mathcal{D}_{gen} \leftarrow \mathcal{M}_p(\mathcal{T}, \mathcal{D}_{sup})$where $\mathcal{M}$ is a pre-trained LLM, $\mathcal{D}_{sup}$ is optional seed/unlabeled data, $p$ denotes the prompt, and $\mathcal{T}$ specifies the generation taskand highlight two central requirements: faithfulness (logical and grammatical coherence without hallucinations) and diversity (mimicking real-world variation). They propose a unified workflow consisting of data generation (with techniques like advanced prompt engineering, conditional prompting, in-context learning, and multi-step sample/dataset decomposition), followed by curation (sample filtering via heuristics, sample re-weighting, label enhancement via human or auxiliary models), and final evaluation (direct metrics for faithfulness and diversity, and indirect benchmarking). The paper notes ongoing challenges, such as balancing faithfulness and diversity, mitigating bias/noise, integrating domain knowledge, and combining human-model collaboration at scale. It maps future research directions including complex task decomposition using agent-style logic, automated domain knowledge use, and hybrid small-large model curation synergies. Applications surveyed span text classification, QA, sentiment analysis, NER, and extend to multimodal tasks. The authors acknowledge their focus on text-based LLM approaches, the need to address ethical concerns, and envision LLM-driven communities generating and refining data for continual self-improvement in AI."
15,"T. Li, L. Biferale, F. Bonaccorso, M. A. Scarpolini, and M. Buzzicotti, “Synthetic Lagrangian turbulence by generative diffusion models,” Nature Machine Intelligence, vol. 6, no. 4, pp. 393–403, Apr. 2024. [Online]. Available: https://doi.org/10.1038/s42256-024-00810-0","This paper introduces a machine learning approach employing state-of-the-art diffusion models (DMs) to generate synthetic single-particle trajectories in three-dimensional turbulence at high Reynolds numbers, a long-standing challenge in the study of Lagrangian turbulence due to vast time scale separations and extreme, non-Gaussian multiscale statistics. The authors solve the 3D incompressible NavierStokes equations numerically and use the derived trajectories to train diffusion modelsboth single- and three-component UNet architectureswhich learn to reverse a Gaussian noise process parameterized by an efficient $\tanh$-based noise schedule. The trained DMs accurately reproduce key turbulence statistics across scales: non-Gaussian velocity and acceleration increments with fat tails (up to 6070 standard deviations), structure functions and flatness up to order $p=8$, cross-component correlations, acceleration correlation functions, and scale-by-scale local scaling exponents $\zeta(p, \tau)$, closely matching those found in direct numerical simulations (DNS) and experiments. Notably, the DMs generalize well to rare, intense events beyond the training set, while outperforming generative adversarial networks (GANs) particularly at small scales. Some underestimation occurs for acceleration correlations below the dissipative time, suggesting avenues for model refinement. The methodology, models, and datasets are openly released, offering a framework to create high-fidelity synthetic Lagrangian datasets unattainable by conventional DNS or experiments, with applications for pretraining and benchmarking in turbulence research and engineering."
16,"F. Fürrutter, G. Muñoz-Gil, and H. J. Briegel, “Quantum circuit synthesis with diffusion models,” Nature Machine Intelligence, vol. 6, no. 5, pp. 515–524, May 2024. [Online]. Available: https://doi.org/10.1038/s42256-024-00831-9","This paper introduces a novel approach to quantum circuit synthesis using denoising diffusion models (DMs), a state-of-the-art generative machine learning method. DMs are leveraged to bypass the exponential overhead of classical simulation by training on corrupted versions of encoded quantum circuits, guided by text or specific task-based conditioning, to generate desired quantum operationssuch as entanglement generation and unitary compilationwithin gate-based quantum circuits. Circuits are represented as three-dimensional tensors encompassing qubit indices, time steps, and gate types, and models are conditioned using pre-trained neural encoders (e.g., CLIP) and, where needed, additional learned representations (such as unitary matrices for compilation). The method demonstrates exceptional flexibility, supporting features like masking (to enforce hardware constraints) and editing (to modify existing circuits), and can be fine-tuned with few samples for tasks where data is scarce. Experimental results show high accuracy in generating circuits that achieve target entanglement (as described by their Schmidt rank vector, SRV) and compiling random unitaries with valid gate decompositions. The model uncovers not only correct, novel, and unique circuit solutions but also adapts to various circuit sizes and constraints. Masking and editing further empower the model to meet hardware limitations and practical applications, with accuracy remaining high even as the complexity of the target increases. Future directions highlighted include interpretability (e.g., using attention maps for circuit insight), scalability to larger circuits and more complex gate types, and better conditionings for large unitaries, making the approach highly extensible to emerging quantum computing platforms and hardware architectures."
17,"I. Igashov, H. Stärk, C. Vignac, A. Schneuing, V. Garcia Satorras, P. Frossard, M. Welling, M. Bronstein, and B. Correia, “Equivariant 3D-conditional diffusion model for molecular linker design,” Nature Machine Intelligence, vol. 6, no. 4, pp. 417–427, Apr. 2024. [Online]. Available: https://doi.org/10.1038/s42256-024-00815-9","Fragment-based drug discovery reduces the vast search space of drug-like molecules by building from small fragments, but effectively connecting these fragments remains a computational challenge, especially in three dimensions and under consideration of target protein pockets. DiffLinker, introduced in this work, is an E(3)-equivariant 3D conditional diffusion model that generates molecular linkers between an arbitrary number of fragments, automatically inferring the number of linker atoms, attachment points, and 3D geometry, and can be conditioned on protein pocket environments. The method represents molecules as 3D point clouds and employs an E(3)-equivariant graph neural network, with a specialized GNN for predicting linker size and a context integration mechanism for protein pockets. Evaluations on benchmarks such as ZINC, CASF, GEOM, and Binding MOAD show that DiffLinker achieves high validity, diversity, and synthetic accessibility, outperforming baselines like DeLinker and 3DLinker, particularly in multi-fragment and protein pocket-conditioned scenarios (e.g., 93% validity, >85% recovery on GEOM multi-fragment tasks, reduced steric clashes in docking). Case studies highlight successful recapitulation of experimentally validated linkers and diverse scaffold generation. Limitations include lower validity due to bond inference post hoc rather than explicit valency handling, and challenges in applications with long linkers like PROTACs owing to distribution mismatch. Potential improvements involve incorporating explicit bond and valency information, guiding generation with synthetic accessibility, and broadening DiffLinker's scope to additional drug design stages such as molecule growing or de novo design. Overall, DiffLinker represents a versatile and state-of-the-art step forward for structure-based drug design leveraging FBDD."
18,"F. A. Croitoru, V. Hondru, R. T. Ionescu, and M. Shah, ""Diffusion Models in Vision: A Survey,"" IEEE Transactions on Pattern Analysis and Machine Intelligence, vol. 45, no. 9, pp. 10850–10869, 2023. [Online]. Available: https://doi.org/10.1109/TPAMI.2023.3261988","Denoising diffusion models are an emerging class of deep generative models that have recently achieved impressive results in computer vision, especially in generating high-quality, diverse samples. These models rely on a two-stage process: a forward diffusion stage that gradually perturbs data with Gaussian noise, and a reverse stage where a neural network learns to reconstruct the original data, step by step. The survey thoroughly reviews developments in three main frameworksdenoising diffusion probabilistic models (DDPMs), noise conditioned score networks (NCSNs), and stochastic differential equations (SDEs)supplying rigorous mathematical formulations connecting these approaches. It maps out applications ranging from unconditional and conditional image synthesis to inpainting, super-resolution, segmentation, video, 3D generation, and medical imaging, presenting an extensive annotated table (not shown here due to brevity) cataloging variants, targets, architectures, and datasets. The models are noted for surpassing GANs in sample quality and diversity, with advantages like stable training and resistance to mode collapse, yet face limitations in computational efficiency due to the need for many denoising steps at inference. Current research priorities include accelerating sampling, improving conditioning schemes (e.g., classifier-guidance or multimodal conditioning), expanding to new tasks and domains, and leveraging the structure of their latent spaces. Notable future directions are more efficient optimization and sampling, utilizing latent space for representation learning ($z$-space manipulation), addressing long-term dependencies in video generation, and building multi-purpose, multi-task diffusion models. The survey argues that despite their computational demands, diffusion models have rich theoretical connections to other generative paradigms (VAEs, GANs, flows, EBMs) and are poised to be central in future advances in generative AI. Mathematical appendices provide detailed derivations, such as the variational lower bound for training objectives."
19,"M. Zhang, Z. Cai, L. Pan, F. Hong, X. Guo, L. Yang, and Z. Liu, ""MotionDiffuse: Text-Driven Human Motion Generation With Diffusion Model,"" IEEE Transactions on Pattern Analysis and Machine Intelligence, vol. 46, no. 6, pp. 4115–4128, June 2024. [Online]. Available: https://doi.org/10.1109/TPAMI.2024.3355414","Human motion modeling, essential for graphics applications but traditionally demanding professional expertise, can now be approached by laymen using natural language-driven motion generation methods. Yet, such methods often struggle with generating diverse and fine-grained motions. To address this, the authors propose MotionDiffuse, a novel diffusion model-based framework for text-driven motion generation. Unlike traditional deterministic mappings, MotionDiffuse employs probabilistic mapping via denoising steps, resulting in richer motion variations. The model excels at synthesizing realistic and vivid motion sequences, supports multi-level manipulation (e.g., controlling specific body parts), and can generate arbitrary-length motions responsive to time-varying text prompts. Experiments show that MotionDiffuse significantly outperforms state-of-the-art approaches in both text- and action-conditioned motion generation, with qualitative analysis confirming its superior controllability and expressiveness."
20,"J. Chen, H. Chen, K. Chen, Y. Zhang, Z. Zou, and Z. Shi, ""Diffusion Models for Imperceptible and Transferable Adversarial Attack,"" IEEE Transactions on Pattern Analysis and Machine Intelligence, vol. 47, no. 2, pp. 961–977, Feb. 2025. [Online]. Available: https://doi.org/10.1109/TPAMI.2024.3480519","Many existing adversarial attacks generate $L_p$-norm perturbations in the image RGB space, but such perturbations are often easily perceptible by humans. Recent approaches explore unrestricted attacks without $L_p$-norm constraints for improved imperceptibility but struggle with transferability to black-box models. This work introduces DiffAttack, a novel adversarial attack that leverages diffusion models to jointly utilize their generative and discriminative capacities. Instead of perturbing pixel space directly, perturbations are crafted in the latent space of diffusion models and combined with content-preserving structures to create human-insensitive, semantically meaningful adversarial examples. To enhance transferability, the attack further distracts the diffusion modelacting as an implicit recognition surrogatefrom target regions. Extensive experiments across various models, datasets, and defense strategies demonstrate that DiffAttack achieves superior imperceptibility and transferability compared to existing methods, marking the first use of diffusion models in adversarial attack research."
21,"M. U. Akbar, W. Wang, and A. Eklund, ""Beware of diffusion models for synthesizing medical images—a comparison with GANs in terms of memorizing brain MRI and chest x-ray images,"" Machine Learning: Science and Technology, vol. 6, no. 1, p. 015022, 2025. [Online]. Available: https://doi.org/10.1088/2632-2153/ad9a3a","Diffusion models, originally developed for text-to-image generation and now prominent in creating synthetic medical images, tend to memorize and potentially reproduce training data more than StyleGANs, especially when trained on small or highly similar datasets such as BRATS brain MRIs. This study systematically compared StyleGAN and diffusion models using BRATS20, BRATS21, and chest x-ray pneumonia datasets, employing pixel-wise correlation and other similarity metrics to assess memorization. Results indicated that diffusion models produced synthetic images with higher similarity to training data, a problem exacerbated by smaller dataset size and the use of 2D slices from 3D volumes. Notably, models yielding superior traditional image quality metrics (lower FID, higher IS) were also more prone to memorization, raising an important ethical and privacy concern in medical imaging. The number of trainable parameters and choice of dataset influenced memorization rates, with larger diffusion models more likely to memorize x-rays; however, memorization was less severe with more heterogeneous datasets like chest x-rays than with homogeneous ones. The authors stress the necessity for careful evaluation and mitigation of memorization in generative models to avoid privacy breaches, especially in regulated domains like healthcare, and advocate for ongoing development of techniques to balance utility and data protection when sharing or using synthetic medical images."
22,"T. Chakraborty, U. Reddy K S, S. M. Naik, M. Panja, and B. Manvitha, ""Ten years of generative adversarial nets (GANs): a survey of the state-of-the-art,"" Machine Learning: Science and Technology, vol. 5, no. 1, p. 011001, 2024. [Online]. Available: https://doi.org/10.1088/2632-2153/ad1f77","Over the past decade, Generative Adversarial Networks (GANs) have emerged as a powerful class of generative models, revolutionizing the field of artificial intelligence. This survey presents an in-depth analysis of the evolution of GANs, highlighting key advances, challenges, and state-of-the-art techniques that have shaped their development since their inception in 2014. The paper delves into the foundational concepts of GANs, explores notable architectural innovations, and examines the diverse range of applications across domains such as computer vision, natural language processing, and scientific research. Additionally, it addresses the persistent challenges faced by GANs, including mode collapse, training instability, and evaluation metrics, while discussing recent breakthroughs aimed at overcoming these obstacles. By synthesizing the latest research and offering valuable insights, this survey serves as a comprehensive resource for researchers and practitioners seeking to understand the current landscape and future directions of GANs."
23,"J. Rydzewski, J. M. A. Grimme, and M. W. F. Fischer, ""Manifold learning in atomistic simulations: a conceptual review,"" Machine Learning: Science and Technology, vol. 4, no. 3, p. 031001, 2023. [Online]. Available: https://doi.org/10.1088/2632-2153/ace81a","Analyzing large, high-dimensional datasetssuch as those from atomistic simulationsnecessitates dimensionality reduction to uncover informative, low-dimensional manifolds embedded within complex data. This review centers on unsupervised machine learning techniques that extract such manifolds, specifically focusing on methods leveraging Markov transition probabilities between high-dimensional samples, rather than broader manifold learning approaches. These techniques facilitate deeper insight into complex physical processes by enabling meaningful sampling of long-timescale phenomena and estimation of free energies. The review methodically discusses these tools' theoretical frameworks, operational contexts (standard and enhanced sampling simulations), and their conceptual limitations, distinguishing itself from other reviews by its exclusive emphasis on Markov-based manifold constructions."
24,"M. Chen, S. Mei, J. Fan, and M. Wang, ""An Overview of Diffusion Models: Applications, Guided Generation, Statistical Rates and Optimization,"" arXiv preprint arXiv:2404.07771, 2024. [Online]. Available: https://arxiv.org/abs/2404.07771","Diffusion models have emerged as powerful generative AI technologies, excelling in fields such as computer vision, audio synthesis, reinforcement learning, and biological modeling by enabling flexible high-dimensional data generation controlled by guidance techniques. Despite vast empirical advancementsoutperforming models like GANs and VAEs, and supporting conditional sampling for tailored contentthe theoretical foundations have lagged, with recent progress centering on statistical guarantees, score function learning, minimax optimality, and efficient adaptation to conditional tasks. The paper systematically explores mathematical underpinnings (such as stochastic differential equation formulation for forward and backward processes), cutting-edge applications, and theoretical results on sample complexity and guidance tuning, with sample and distribution estimation scaling favourably in low-dimensional or structured data settings. The work showcases conditional diffusion models efficiency in approximating conditional distributions and highlights the reformulation of high-dimensional black-box optimization as a conditional sampling task, providing theoretical guarantees on optimality and fidelity. Challenges persist in theoretical development, efficient sampling, principled guidance design, robustness, and extending diffusion concepts to discrete data. Future research directions include expanding connections to stochastic control and robust optimization, advancing the theory for discrete-state diffusion, and improving guidance and fine-tuning strategies for complex domains. Overall, the paper provides a comprehensive overview integrating empirical impact, theoretical results, methodological challenges, and promising research avenues for diffusion models in generative modeling."
