Index,Citation,Summary
11,"G. M. Setegn and B. E. Dejene, ""Explainable AI for Symptom-Based Detection of Monkeypox: a machine learning approach,"" BMC Infectious Diseases, vol. 25, Article no. 419, 2025. [Online]. Available: https://bmcinfectdis.biomedcentral.com/articles/10.1186/s12879-025-10738-4","This study addresses the rising global health threat of monkeypox by proposing a machine learning-based, symptom-driven diagnostic framework enhanced with explainable artificial intelligence (XAI) techniques. Using an open-source clinical dataset (expanded via SMOTE to address class imbalance), the authors implemented and compared several algorithmsincluding Random Forest, Gradient Boosting, CatBoost, XGBoost, and particularly LGBMClassifier, which achieved the best accuracy of 89.3%. Key clinical features such as fever, oral/genital ulcers, swollen lymph nodes, and fatigue were identified as the most influential predictors through XAI tools (SHAP, LIME, ELI5, Counterfactuals, Qlattice), resulting in a transparent, interpretable model. The study deployed the model through a user-friendly Flask web interface to allow real-time, symptom-based prediction of monkeypox risk, thereby bridging advanced AI with practical clinical applications. The approach outperformed image-based systems in interpretability, addressed transparency crucial for healthcare adoption, and has the potential to expedite surveillance, resource allocation, and outbreak response. While limitations include small dataset size and need for larger, more diverse data, the research highlights the practical advantages of XAI in improving diagnostic accuracy, fostering trust among clinicians, and supporting public health management. The authors argue that the integration of their explainable AI tool into healthcare workflows and information systems, with continuous feedback and adaptation, could significantly enhance early detection and control of monkeypox outbreaks."
12,"A. Pierangeli, O. Turriziani, M. Fracella, R. Campagna, F. Frasca, A. D’Auria, C. Scagnolari, P. Roberto, L. Cinti, G. D’Ettorre, G. Ceccarelli, L. Petrarca, R. Nenna, F. Midulla, G. Galardo and G. Antonelli, ""The added value of diagnostics to characterize age-specific patterns of respiratory viral infections and coinfections and to detect emerging threats,"" BMC Infectious Diseases, vol. 25, Article no. 404, 2025. [Online]. Available: https://bmcinfectdis.biomedcentral.com/articles/10.1186/s12879-025-10693-0","This study investigated the circulation of respiratory viruses in children and adults at Sapienza University Hospital during the 2023/24 epidemic season, following disruptions caused by pandemic restrictions. Molecular testing of 1121 patients with acute respiratory infections (ARIs) from October 2023 to June 2024 revealed that 78% were positive for respiratory viruses, predominantly rhinovirus (HRV, 32.4%), influenza A (IAV, 29.2%), and respiratory syncytial virus (RSV, 28.3%). Age-specific patterns emerged, with RSV more common in infants, IAV in adults, and HRV in children aged 15 years. Although IAV, RSV, and HRV cocirculated in winter, HRV also peaked in spring, coinciding with influenza B (IBV) and other viruses. Coinfection analysis showed that pairs like IAV/RSV had significantly fewer observed coinfections than expected by chance (e.g., $p < 0.0001$), suggesting viral interference, particularly between IAV, IBV, and RSV. Sequencing in late spring identified diverse HRV genotypes and rare enterovirus (EV-C105) cases. The findings highlight the return to typical seasonality for respiratory viruses post-pandemic, the impact of viral interference on coinfection rates, and the need for integrated molecular diagnostics and surveillance to characterize viral circulation and promptly detect emerging pandemic threats. Limitations include the studys seasonally restricted period and absence of clinical data, while future work calls for extended surveillance and alignment with WHO recommendations for integrated approaches."
13,"N. Bürgisser, E. Chalot, S. Mehouachi, C. P. Buclin, K. Lauper, D. S. Courvoisier, and D. Mongin, “Large language models for accurate disease detection in electronic health records,” medRxiv, 2024. [Online]. Available: https://www.medrxiv.org/content/10.1101/2024.07.27.24311106v1","This study evaluates the effectiveness of large language models (LLMs), specifically Metas Llama 3 8B, in detecting disease diagnoses from unstructured French-language electronic health records (EHR), using gout and calcium pyrophosphate deposition disease (CPPD) as case examples. The proposed LLM-based framework was tested on 700 manually reviewed and labeled gout-related paragraphs, with performance compared to traditional regular expression (regex) techniques. The LLM achieved superior metrics: positive predictive value of 92.7% [88.795.4%], negative predictive value of 96.6% [94.697.8%], and overall accuracy of 95.4% [93.696.7%]. For CPPD detection on a validation set of 600 paragraphs, accuracy remained high at 94.1% [90.297.6%]. The method was robust across various model parameters and prompt structures. These findings demonstrate that LLMs can accurately and efficiently identify disease mentions in EHRs across languages, potentially streamlining the creation of large patient registries, disease care assessment, and clinical trial recruitment."
14,"A. Matov, “Urinary Biomarkers for Disease Detection,” medRxiv, 2024. [Online]. Available: https://www.medrxiv.org/content/10.1101/2024.07.30.24311186v1","The current healthcare system typically employs a passive model for disease detection, where diagnosis follows symptom-driven patient presentation; this approach often results in late detection of degenerative diseases, by which time cellular damage may be irreversible. Organ-specific nucleic acids, such as panels of microRNAs (miRNAs), play critical roles in tissue function, and monitoring their dynamic abundance offers an avenue for real-time health surveillance. Next-generation sequencing (NGS) technologies now make this proactive monitoring feasible, yet extracting meaningful, early-warning signals from large longitudinal datasets necessitates advanced computational strategies. This study presents preliminary results analyzing healthy donors and untreated lung cancer patients, supporting the potential of miRNA-based NGS in early disease detection and the importance of robust data analytics in harnessing these biomarkers."
15,"N. Krasnow, K. Maurer, C. Song, J. Rhoades, K. Xiong, A. Crnjac, T. Blewett, L. Gao, H. Jacene, R. Merryman, S. H. Gohil, C. Duffy, L. I. Guerrero, J. Dela Cruz, M. McDonough, J. O. Wolff, R. Redd, M. Mattie, B. Miles, G. M. Makrigiorgos, D. S. Neuberg, S. J. Rodig, P. Armand, C. Jacobson, V. A. Adalsteinsson, and C. J. Wu, “Early Measurable Residual Disease Detection after CAR-T is Associated with Poor Outcome Large B-cell Lymphoma Patients,” medRxiv, 2024. [Online]. Available: https://www.medrxiv.org/content/10.1101/2024.11.27.24318095v1","Despite responses of chimeric antigen receptor (CAR)-T cells in relapsed/refractory large B cell lymphoma (LBCL), more than half of patients relapse, necessitating early detection methods for high-risk cases. The authors applied the ultrasensitive, tumor-informed MAESTRO assaycapable of detecting circulating tumor DNA (ctDNA) at parts-per-million (ppm) levels using minimal sequencingto 140 samples from 28 patients treated with axicabtagene ciloleucel (axi-cel). Both responders (n=15) and nonresponders (n=13) had similar baseline tumor burden. By one week post-infusion, responders exhibited a marked reduction in ctDNA relative to nonresponders ($p<0.001$). At weeks 2 and 4, ctDNA in responders approached 0 ppm, while nonresponders showed persistent ctDNA (each $p<0.001$). Notably, 21% of patients at day 0 had ctDNA fractions below 0.01%levels undetectable by less sensitive assays. The findings demonstrate that highly sensitive MRD detection by ctDNA can facilitate early identification of LBCL patients at risk of disease progression following CAR-T therapy."
16,"D. van Kampen and J. Wildfeuer, ""Cohesion in physical movie releases: developing a framework for the multimodal analysis of complex three-dimensional packaging,"" Multimodality & Society, 2024. [Online]. Available: https://doi.org/10.1177/26349795241306993","Three-dimensional packages function as complex, multimodal ensembles with significant communicative roles for constructing marketing strategies and conveying cultural values through the products they encase. This article explores the application of multimodal cohesion analysispreviously applied mostly to narrative forms like films or comicsto these physical artefacts, specifically focusing on physical movie releases. The authors propose a five-step framework tailored for analyzing three-dimensional packaging and test it using three case studies from the film distributor Eureka. The analysis finds that the dominant relation among the packaging elements is repetition, evident through both verbal and visual cues in style and content. Repetitive style fosters strong uniformity across the package, while repetitive content enables effective information transmission, compensating for the nonlinear, three-dimensional structure of these objects."
17,"F. Byrne, ""A diffractive approach to multimodal transcription: Materialising entanglements between humans and non-humans,"" Multimodality & Society, 2024. [Online]. Available: https://doi.org/10.1177/26349795241291369","This paper explores the alignment between multimodality and posthumanism, presenting empirical research on pre-schoolers creativity with tablet computers through a multimodal (intra) action analysis that emphasizes the entanglement of human and non-human agents. Employing Haraway and Barads concept of diffraction as a methodological alternative to reflexivity, the researcher creates and iteratively examines multiple multimodal transcripts of the same audio-visual data to identify how differences produce significance in research findings. This diffractive approach allows the researcher to slow down and meticulously observe intra-activity between humans and technologies, ultimately contributing a novel methodology that transfers concepts and methods from multimodality to posthumanism and reveals new layers of understanding humannon-human interactions in empirical studies."
18,"S. Kjær Jensen and B. Schirrmacher, ""Stronger together: Moving towards a combined multimodal and intermedial model,"" Multimodality & Society, 2024. [Online]. Available: https://doi.org/10.1177/26349795241259606","This article examines the synergistic possibilities between intermedial and multimodal semiotic analysis in understanding complex communication. While both research fields investigate multifaceted communicative situations, they often employ distinct methods and theoretical perspectives, which has limited their integration. The authors propose treating intermediality and multimodality as complementary, advocating for explicit articulation of their methodological and theoretical differences. Building on the work of Bateman and Ellestrom, they chart a combined analytic space where both approaches contribute. The paper illustrates their proposition through a case study focusing on the recurring use of Ride of the Valkyries in Wagners opera Die Walkure (1870), a Nazi newsreel, and Coppolas film Apocalypse Now (1979). The multimodal analysis elucidates how semiotic resources integrate within each instance, while the intermedial perspective follows the mediated transformations, illuminating how each context amplifies and alters the meaning potential of Wagners work."
19,"Hamdi Dibeklioğlu, Elif Surer, Albert Ali Salah, Thierry Dutoit, ""Behavior and usability analysis for multimodal user interfaces,"" Journal on Multimodal User Interfaces, vol. 15, pp. 335–336, 2021. DOI: https://doi.org/10.1007/s12193-021-00372-0 URL: https://link.springer.com/article/10.1007/s12193-021-00372-0","Multimodal interfaces continually present new challenges and opportunities for designers as technologies evolve and become more widely accessible, leading to diverse application scenarios. This special issue collects studies that advance the field through prototype development, user evaluation, and the integration of multimodal data and methods. Highlights include: the SIAP dataset for audio-visual personality analysis with deep learning (Giritlioglu et al.), demonstrating the role of induced behavior and cross-dataset evaluation; PLAAN (Li, Gosh, and Joshi), which leverages LSTM-DNN models and anomaly detection to enhance automated pain and protective behavior estimation from body movements; the MUMBAI dataset (Schimmel et al.) for studying social signals in board game contexts, annotated for emotional moments and personality traits; a comparative usability study of a scenario-based game generator for the CBRNe domain, evaluating both PC and VR environments (Surer et al.); and Ince et al.'s design of a drum-playing human-robot interaction game, exploring embodiment and real-time collaborationaimed toward assistive technology for children with special needs. Collectively, these studies demonstrate the application of state-of-the-art multimodal human behavior analysis in data-rich, interactive domains, contribute new public datasets, and foster broader collaboration in the field."
20,"Candy Olivia Mawalim, Shogo Okada, Yukiko I. Nakano, Masashi Unoki, ""Personality trait estimation in group discussions using multimodal analysis and speaker embedding,"" Journal on Multimodal User Interfaces, vol. 17, pp. 47–63, 2023. DOI: https://doi.org/10.1007/s12193-023-00401-0 URL: https://link.springer.com/article/10.1007/s12193-023-00401-0","This paper investigates the automatic estimation of Big Five personality traits in group discussions using multimodal analysis and transfer learning, with a focus on state-of-the-art speaker individuality features such as the i-vector speaker embedding. Experiments on Japanese (MATRICS) and European (ELEA-AV) group discussion corpora reveal that audio-related features, particularly speaker individuality representations like i-vectors and x-vectors, significantly enhance prediction accuracyachieving F1-scores above 70% for neuroticism and boosting extraversion estimation. Multimodal analyses show audio features to be most influential, while adding motion or language features provides limited improvement, with motion features mainly benefiting conscientiousness. The approach surpasses prior methods by at least 8% average F1-score, demonstrating robust transferability across languages and group contexts. Limitations include small corpus size and omission of advanced deep learning models; future directions propose expanding datasets and leveraging modern multimodal machine learning for explainability and feedback in personality-aware interfaces."
21,"Béatrice Biancardi, Maurizio Mancini, Brian Ravenet, Giovanna Varni, ""Modelling the 'transactive memory system' in multimodal multiparty interactions,"" Journal on Multimodal User Interfaces, vol. 18, no. 1, pp. 103–117, 2024. DOI: https://doi.org/10.1007/s12193-023-00399-w URL: https://link.springer.com/article/10.1007/s12193-023-00399-w","Transactive memory system (TMS) is a team emergent state reflecting members' awareness of who knows what during joint tasks. This study demonstrates that the three TMS dimensionsCredibility, Specialisation, and Coordinationcan be modeled as a linear combination of nonverbal multimodal features exhibited by the team. Findings show that these TMS dimensions correlate with such features, and increasing the number of modalities (audio, movement, spatial) improves the accuracy of this modeling. These results suggest future applications in human-centered computing where TMS can be automatically estimated from team behavioral patterns to enhance feedback and teamwork."
22,"F. Atilla, B. Klomberg, B. Cardoso, and N. Cohn, ""Background check: cross-cultural differences in the spatial context of comic scenes,"" Multimodal Communication, vol. 12, no. 3, pp. 179–189, 2023. [Online]. Available: https://www.degruyter.com/document/doi/10.1515/mc-2023-2010/html","This study investigates cultural differences in the depiction of backgrounds in comics from Japan, China, Russia, Nigeria, Spain, and the United States by annotating 6,716 panels from 60 comics. Consistent with prior cognitive research, comics from the United States, Spain, and Nigeria more frequently conveyed spatial context explicitly through detailed, depicted backgrounds, whereas Japanese, Chinese, and Russian comics favored implicit strategies such as empty backgrounds, which may serve as cognitive 'breaks' for readers. Statistical analysis using mixed model ANOVAs revealed significant interactions between country and background type, with depicted backgrounds universally common but varying in prevalence; for example, Spanish comics used depicted backgrounds more than East Asian comics, while Japanese and Russian comics used empty backgrounds more than Western and Nigerian comics. The average ""re-establishing length""the number of panels between explicit backgroundswas longest in Japanese and Russian comics, suggesting readers in these traditions infer more context, possibly reflecting broader cognitive patterns of visual attention. The results challenge universalist views of visual narrative structure and emphasize the influence of cultural cognition and visual language on how spatial relationships are constructed and understood in comics."
