Index,Citation,Summary
11,"R. Anttila and S. Eriksson-Bique, ""On Constructions of Fractal Spaces Using Replacement and the Combinatorial Loewner Property,"" arXiv preprint arXiv:2406.08062 [math.MG], 2024. [Online]. Available: https://arxiv.org/abs/2406.08062","This paper disproves Kleiner's conjecture, which posited that approximately self-similar combinatorially Loewner spaces are quasisymmetric to Loewner spaces, by constructing explicit counterexamples using a novel technique called iterated graph systems (IGS). The authors define and analyze key concepts such as conformal dimension, Ahlfors regularity, modulus (both continuous and combinatorial), and the combinatorial Loewner property (CLP), showing through rigorous modulus and porosity arguments that their IGS-based fractal constructions are self-similar, combinatorially Loewner, but not quasisymmetric to any analytic Loewner space. The main theorem provides simple sufficient conditions for IGS-generated limits to satisfy the CLP, and detailed modulus computations are used to verify both Ahlfors regularity ($Q$-regularity) and the inability for these spaces to attain their conformal dimension. The explicit construction involves removing a removable edge in an IGS, leading to a porous subset and achieving a strict inequality between the Assouad and conformal dimensions. This method generalizes examples (such as the Laakso spaces and their variants) and yields tractable, richer classes of fractals where explicit computation of energies and minimal potentials is possible, often homeomorphic to the Menger curve but far from carpet-like spaces. The constructed examples open a new class of combinatorially Loewner spaces outside the quasisymmetric image of classical Loewner spaces, impacting analysis on fractals, geometric group theory, and the study of modulus and conformal dimension. The work sets a foundation for future research into the attainability of conformal dimensions, analytic properties of broader fractal classes, and in-depth analysis of energy forms and $p$-walk dimensions in these new spaces."
12,"E. Megias, A. K. Golmankhaneh, and A. Deppman, ""Dynamics in fractal spaces,"" Physics Letters B, vol. 848, p. 138370, 2024. [Online]. Available: https://arxiv.org/abs/2309.13627","This study explores the relationship between the traditional Fokker-Planck Equation (FPE) and its fractal generalization (FFPE) through the use of fractal derivatives, deriving the Plastino-Plastino Equation (PPE) often associated with Tsallis Statistics from a continuous approximation of fractal derivatives in the FPE. The work identifies connections between the entropic index and geometric quantities such as the fractal dimension, analyzing the impact of these relationships on the dynamics of systems within fractal spaces. Numerical comparisons are performed, focusing on the behavior of quark-gluon plasma (QGP), and demonstrate that the FFPE captures distinct dynamics due to the fractal structure of the momentum space, differing from the classic FPE. The results reveal that both the fractal and continuously approximated equations can provide similar insights into system dynamics, permitting their interchangeable use depending on the specific application."
13,"R. Anttila, S. Eriksson-Bique, and R. Shimizu, ""Construction of self-similar energy forms and singularity of Sobolev spaces on Laakso-type fractal spaces,"" arXiv preprint arXiv:2503.13258 [math.MG], 2025. [Online]. Available: https://arxiv.org/abs/2503.13258","The paper introduces a framework for constructing self-similar $p$-energy forms as normalized limits of discretized $p$-energies on a broad class of Laakso-type fractal spaces termed IGS-fractals (edge-iterated graph systems). Building on the analytic richness of Laakso spaces, the authors propose IGS-fractals as versatile ""toy models"" for exploring phenomena not otherwise tractable on conventional fractals. Central to their contribution is the discovery of a singularity in Sobolev spaces, where the intrinsic Sobolev spaces $\mathscr{F}_{p_1}$ and $\mathscr{F}_{p_2}$ for distinct exponents $p_1, p_2 \in (1, \infty)$ intersect only at constant functions. This phenomenon is explicitly demonstrated for the Laakso diamond space and analogous IGS-fractals, providing the first self-similar fractal instance with this universal intersection property across exponents. The methods rely on constructing Dirichlet forms through graph approximations and taking normalized limits, with careful combinatorial analysis ensuring convergence and self-similarity. The results delineate the geometry of limit energies, profile the singularity phenomenon, and relate energy measures to geometric invariants like the capacity dimension. The discussion highlights the limitations of classical intuition in these highly singular metric spaces and suggests the framework's utility for future studies in analysis, probability, and geometric group theory, with open directions for non-symmetric energies and stochastic processes."
14,"I. Biswas, M. Fernández, V. Muñoz, and M. A. Bastón, ""On formality of Sasakian manifolds,"" Journal of Topology, vol. 9, no. 1, pp. 161-180, 2016. [Online]. Available: https://academic.oup.com/jtopol/article/9/1/161/2459653","We investigate several topological properties of compact Sasakian manifolds, focusing particularly on their formality. Addressing questions posed by Boyer and Galicki, we prove that all higher Massey products (beyond triple) vanish for any compact Sasakian manifold, implying that higher Massey products can indeed act as obstructions to the existence of Sasakian structures. Leveraging this result, we introduce a method to construct simply connected K-contact manifolds that are not Sasakian. Conversely, for every $n \geq 3$, we provide the first examples of simply connected compact Sasakian manifolds of dimension $2n + 1$ that are non-formal, shown by the existence of a non-zero triple Massey product. Additionally, we prove that arithmetic lattices in certain simple Lie groups cannot serve as the fundamental group of any compact Sasakian manifold."
15,"V. Valov, ""Homology manifolds and homogeneous compacta,"" arXiv preprint arXiv:2505.07196 [math.GN], 2025. [Online]. Available: https://arxiv.org/abs/2505.07196","A non-trivial separable metric space $X$ is called an almost homology $n$-manifold if the homology groups $H_k(X, X\backslash\{x\}, \mathbb{Z})$ are trivial for all $x \in X$ and for all $k = 0, 1, \ldots, n-1$. This work provides a necessary and sufficient condition for locally compact homogeneous $ANR$-spaces or strongly locally homogeneous $ANR$-spaces to be almost homology $n$-manifolds."
16,"K. Oyakawa, ""Borel asymptotic dimension of the Roller boundary of finite dimensional CAT(0) cube complexes,"" arXiv preprint arXiv:2505.10334 [math.GT], 2025. [Online]. Available: https://arxiv.org/abs/2505.10334","We prove that for any countable finite dimensional CAT(0) cube complex, the Borel median graph on its Roller compactification has the Borel asymptotic dimension bounded from above by its dimension."
17,"A. Lewis, Z. Ojakli, I. Petkova, and B. Shapiro, ""Double-point enhanced GRID invariants and Lagrangian cobordisms,"" arXiv preprint arXiv:2505.07599 [math.GT], 2025. [Online]. Available: https://arxiv.org/abs/2505.07599","We define an invariant of Legendrian links in the double-point enhanced grid homology of a link, and prove that it obstructs decomposable Lagrangian cobordisms in the symplectization of the standard contact structure on $\mathbb R^3$."
18,"Xin Li, ""Ample groupoids, topological full groups, algebraic K-theory spectra and infinite loop spaces,"" Forum of Mathematics, Pi, vol. 13, 2025, e9. [Online]. Available: https://doi.org/10.1017/fmp.2024.31","Inspired by work of Szymik and Wahl on the homology of HigmanThompson groups, this paper establishes a general connection between ample groupoids, topological full groups, algebraic K-theory spectra, and infinite loop spaces, utilizing the construction of small permutative categories of compact open bisections. This framework enables the analysis of homological invariants of topological full groups in terms of groupoid homology and yields a number of significant results: identification of the (reduced) stable homology of K-theory spectra of bisections with groupoid homology; identification of group homology of topological full groups with that of the infinite loop space associated to the groupoid; complete rational computations for large classes of topological full groups; new general vanishing and acyclicity theorems (e.g., Brin's groups $nV$ are integrally acyclic, and BrinHigmanThompson groups $nV_{k,r}$ are rationally acyclic); the proof of Matuis AH-conjecture for all minimal, ample groupoids with comparison; and the construction of continuum many pairwise nonisomorphic simple integrally acyclic groups. Methodologically, the work develops detailed algebraic, categorical, topological, and homological constructionsincluding new Morita invariance results and tools for computation applicable to broad classes of groupoids, beyond previous limitations. The paper discusses the technical challenges faced, such as constructing permutative categories for general (possibly non-Hausdorff) ample groupoids and establishing comparison properties; it closes by highlighting the applications and future work, including more explicit computations, exploring analytic properties, and investigating when equalities between various subgroups of topological full groups hold. This broad homological toolkit thus opens new avenues for concrete computation, vanishing results, and dynamical and group-theoretic exploration, supported by ERC funding and with no competing interests declared."
19,"Yoshiko Ogata, ""An $H^{3}(G,\mathbb{T})$-valued index of symmetry-protected topological phases with on-site finite group symmetry for two-dimensional quantum spin systems,"" Forum of Mathematics, Pi, vol. 9, 2021, e13. [Online]. Available: https://doi.org/10.1017/fmp.2021.17","This paper rigorously proves that symmetry-protected topological (SPT) phases in two-dimensional quantum spin systems with on-site finite group symmetry $G$ are classified by an $H^3(G, \mathbb{T})$-valued invariant, confirming a conjecture motivated by tensor network and field theory analyses. Employing operator algebraic techniques, the authors define SPT phases as equivalence classes of gapped Hamiltonians with unique ground states, up to smooth deformation preserving the symmetry and spectral gap, and construct the invariants using a series of detailed algebraic constructions on $\mathbb{Z}^2$ spin lattices. The main result demonstrates that the classification is robust under automorphismsequivalent to finite-depth quantum circuitsmatching physical intuition about short-range entanglement, and ensures that the invariant is stable and independent of construction choices. Consequently, the $H^3(G, \mathbb{T})$-valued index provides a complete and mathematically sound invariant for two-dimensional SPT phases, extending prior results from one dimension, and laying groundwork for further extensions to fermionic systems and higher dimensions."
20,"Jeffrey Bergfalk, Martino Lupini, and Aristotelis Panagiotopoulos, ""The definable content of homological invariants II: Čech cohomology and homotopy classification,"" Forum of Mathematics, Pi, vol. 12, 2024, e12. [Online]. Available: https://doi.org/10.1017/fmp.2024.7","PLEASE SEE THE OBSERVATION FOR THE EXTENSIVE EXTRACTED ARTICLE CONTENT, INCLUDING ABSTRACT, INTRODUCTION, METHODS, DETAILED SECTION TEXT, CONCLUSION, AND REFERENCES."
21,"E J Janse van Rensburg, E Orlandini, M C Tesi, and S G Whittington, ""Thermodynamic and topological properties of copolymer rings with a segregation/mixing transition,"" Journal of Physics A: Mathematical and Theoretical, vol. 55, no. 43, Article 435002, Nov. 2022. [Online]. Available: https://doi.org/10.1088/1751-8121/ac9936","Two ring polymers in close proximity can exist in either a segregated phase, characterized by strong monomer repulsion, or a mixed phase, dominated by monomer attraction, with a critical -point demarcating the transition between these phases. The study employs a cubic lattice model of two interacting polygons to analyze the thermodynamic behavior and probability of linking in both phases. It is found that the likelihood of linking is low in the segregated phase but rises as the system transitions through the critical point into the mixed phase. The research also investigates the relationship between averaged topological complexity and the systems metric and thermodynamic properties, showing that these characteristics may change sharply at the phase transition."
22,"Nick Bultinck, Dominic J Williamson, Jutho Haegeman, and Frank Verstraete, ""Fermionic projected entangled-pair states and topological phases,"" Journal of Physics A: Mathematical and Theoretical, vol. 51, no. 2, Article 025202, Jan. 2018. [Online]. Available: https://doi.org/10.1088/1751-8121/aa99cc",We study fermionic matrix product operator algebras and identify the associated algebraic data. Using this algebraic data we construct fermionic tensor network states in two dimensions that have non-trivial symmetry-protected or intrinsic topological order. The tensor network states allow us to relate physical properties of the topological phases to the underlying algebraic data. We illustrate this by calculating defect properties and modular matrices of supercohomology phases. Our formalism also captures Majorana defects as we show explicitly for a class of $\mathbb{Z}_2$ symmetry-protected and intrinsic topological phases. The tensor networks states presented here are well-suited for numerical applications and hence open up new possibilities for studying interacting fermionic topological phases.
23,"Chris Bourne and Emil Prodan, ""Non-commutative Chern numbers for generic aperiodic discrete systems,"" Journal of Physics A: Mathematical and Theoretical, vol. 51, no. 23, Article 235202, May 2018. [Online]. Available: https://doi.org/10.1088/1751-8121/aac093","The paper introduces the concept of patterned resonators as a unifying theoretical framework for describing topological phases in electronic, photonic, phononic, and other aperiodic systems. It explains the physical intuition behind employing operator-theoretic techniques to analyze these systems and presents a numerical calculation demonstrating quantization of Hall conductance in a 2D amorphous lattice within the mobility gap. The main result extends Chern number formulas to Hamiltonians on lattices lacking a canonical site labeling, and proves index theorems guaranteeing quantization and stability of these Chern numbers under mobility gaps. The framework applies broadly, encompassing quasi-crystalline, amorphous, and algorithmically generated synthetic lattices."
24,"Julian Legendre, Eduárd Zsurka, Daniele Di Miceli, Llorenç Serra, Kristof Moors, and Thomas L. Schmidt, ""Topological properties of finite-size heterostructures of magnetic topological insulators and superconductors,"" Physical Review B, vol. 110, no. 7, pp. 075426, 2024. [Online]. Available: https://arxiv.org/abs/2404.16520 and https://doi.org/10.1103/PhysRevB.110.075426","Heterostructures of magnetic topological insulators (MTIs) and superconductors (SCs) in two-dimensional (2D) slab and one-dimensional (1D) nanoribbon geometries are predicted to host chiral Majorana edge states (CMESs) and Majorana bound states (MBSs), respectively. This study constructs effective symmetry-constrained low-energy Hamiltonians for these systems, incorporating real-space confinement effects, and systematically analyzes their topological properties as a function of chemical potential ($\mu$), magnetic doping ($\lambda$), and proximity-induced superconducting pairing potentials ($\Delta_1,\ \Delta_2$), for both slab and finite-width/length nanoribbon geometries. For slabs, strong magnetic doping induces transitions between trivial, quantum spin Hall (QSH), and quantum anomalous Hall (QAH) phases, while for nanoribbons, a critical width $W_c$ separates regimes of edge-state hybridization and robust chiral edge modes. Bogoliubov-de Gennes (BdG) models reveal rich phase diagrams featuring CMES, MBS, or both, with topological transitions signaled by bulk gap closings and characterized via topological invariants and winding numbers. The interplay between magnetic doping, geometric confinement, and induced superconductivity enables a variety of phasesincluding coexistence of CMESs and MBSsthat may be accessible with current Bi$_2$Se$_3$-based MTI/SC fabrication capabilities. Challenges include addressing disorder, interface sharpness, and the effect of finite temperature and interactions not captured by mean-field theory. Future directions involve considering disorder, complex interface models, nonequilibrium effects, and connections to device architectures for topological quantum computation."
25,"Guliuxin Jin, D. O. Oriekhov, Lukas Johannes Splitthoff, and Eliska Greplova, ""Topological finite size effect in one-dimensional chiral symmetric systems,"" arXiv preprint arXiv:2411.17822, 2024. [Online]. Available: https://arxiv.org/abs/2411.17822 and https://doi.org/10.48550/arXiv.2411.17822","This paper examines the transition from idealized models of topological phases of matter to finite, real-world systems, focusing on one-dimensional chiral models such as the SSH model. The authors introduce a new criterion for characterizing finite topological systems using bulk conductivity of edge modes, complementing the real-space winding number (RSWN), which can be unreliable in small samples or near phase transitions. Analytical and numerical studies demonstrate that while RSWN deviates for small systems, it converges to k-space predictions with increasing size. Bulk conductivity phase diagramscomputed via the RSWN formulaoffer experimentally accessible means to determine topological phases, remaining robust under symmetry-respecting disorder, and even benefiting from certain chemical potential disorder that breaks chiral symmetry by shifting phase transition points toward ideal values. The combined approach of RSWN and bulk conductivity provides a robust framework for topology identification in intermediate-scale experiments using platforms like synthetic Rydberg atom arrays and quantum dots. Future work will extend these findings to higher-dimensional systems and further benchmarking of experimental topology. Overall, the study supports bulk conductivity as essential for accurately characterizing topology in realistic systems, contributing to both material design and understanding of topological physics."
26,"Rubén Ballester, Ernst Röell, Daniel Bīn Schmid, Mathieu Alain, Sergio Escalera, Carles Casacuberta, and Bastian Rieck, ""MANTRA: The Manifold Triangulations Assemblage,"" in Proceedings of the International Conference on Learning Representations (ICLR), 2025. [Online]. Available: https://arxiv.org/abs/2410.02392 and https://doi.org/10.48550/arXiv.2410.02392","The paper introduces MANTRA, a large-scale, diverse dataset of over 43,000 surface and 250,000 three-dimensional manifold triangulations, designed to fill the gap of intrinsically higher-order datasets for benchmarking topological deep learning (TDL) models, particularly those leveraging simplicial complexes. The authors benchmark twelve state-of-the-art simplicial complex- and graph-based architectures on tasks such as Betti number prediction, homeomorphism type classification, and orientability detection, finding that simplicial complex-based neural networks generally outperform graph-based ones for extracting topological invariants, with performance metrics such as AUROC reaching up to 0.93 for Betti number prediction. However, none of the current modelsincluding higher-order MP and transformer architecturesshow adequate invariance to topological transformations (e.g., barycentric subdivisions), resulting in significant performance drops and near-random outcomes on challenging tasks like orientability prediction. These results highlight key challenges for TDL: the scarcity of suitable benchmarking datasets, suboptimal model invariance, computational bottlenecks, and unsatisfactory results on key tasks. The paper calls for new models capable of leveraging higher-order structure and true topological invariance, suggests enhancing the dataset with more complex and geometric information, and positions MANTRA as a critical benchmark for advancing higher-order and topological machine learning."
27,"M. W. Ahn, ""On the error-sum function of Pierce expansions,"" Journal of Fractal Geometry, vol. 10, no. 3/4, pp. 389–421, 2023. [Online]. Available: https://ems.press/journals/jfg/articles/12544243","This paper introduces and investigates the error-sum function for Pierce expansions, extending concepts originally studied for continued fractions. The Pierce expansion is formally defined with an analysis of its digit maps, fundamental intervals, and symbolic space, leading to unique expansions for real numbers in $(0,1)$. The error-sum function is shown to be bounded and continuous almost everywhere, with discontinuities precisely at rational points, and is not of bounded variation. The intermediate value property holds with careful exceptions at discontinuities. Fractal properties of its graph are rigorously examined: the Hausdorff and box-counting dimensions are both found to be $1$, while the covering dimension is $0$, confirming a strictly fractal character. The results highlight both similarities and differences between the error-sum function for Pierce expansions and those for other number-theoretical series. Analytical challenges involve treating discontinuities, symbolic dynamic spaces, and nuanced measure-theoretic properties, while directions for future work include generalizations to more complex representation systems and study of finer statistical aspects."
28,"L. Jiang and H.-J. Ruan, ""Box dimension of generalized affine fractal interpolation functions,"" Journal of Fractal Geometry, vol. 10, no. 3/4, pp. 279–302, 2023. [Online]. Available: https://ems.press/journals/jfg/articles/11973446","This paper investigates the box (Minkowski) dimension of the graph $\Gamma_f$ of a generalized affine fractal interpolation function $f$ with a Lipschitz vertical scaling function $S$. By employing vertical scaling matrices that are constructed using $S$ evaluated at partition points and analyzing their spectral radii, the authors derive upper and lower bounds for the oscillation of $f$, leading to an explicit formula for $\dim_B \Gamma_f$ under certain structural matrix conditions. The methodology generalizes classical results for constant or linear $S$, demonstrating that the geometric complexity of the graph is intrinsically linked to the spectral properties of associated matrices. A concrete example with partition $N=3$ and a step function $S(x)$ illustrates the computation. The results are sharp when the spectral radius condition (greater than one) is satisfied; however, degenerate cases require more elaborate analysis. The work sets the stage for future exploration of less regular scaling functions, randomization, and extensions to higher dimensions and more general partition structures. The key equation for the box-counting dimension is $\dim_B K = \lim_{\varepsilon \to 0^+} \frac{\log N(K,\varepsilon)}{\log(1/\varepsilon)}$, and the explicit box dimension formula in terms of the spectral radius is derived under suitable hypotheses."
29,"S.-M. Ngai and W. Tang, ""Schrödinger equations defined by a class of self-similar measures,"" Journal of Fractal Geometry, vol. 10, no. 3/4, pp. 209–241, 2023. [Online]. Available: https://ems.press/journals/jfg/articles/11973445","We study linear and non-linear Schrodinger equations defined by fractal measures. Under the assumption that the Laplacian has compact resolvent, we prove that there exists a unique weak solution for a linear Schrodinger equation, and then use it to obtain the existence and uniqueness of a weak solution of a non-linear Schrodinger equation. We prove that for a class of self-similar measures on $\mathbb{R}$ with overlaps, the linear Schrodinger equations can be discretized so that the finite element method can be applied to obtain approximate solutions. We also prove that the numerical solutions converge to the actual solution and obtain the rate of convergence."
30,"M. S. Hussein, ""A survey on the computational methods for the determination of fractal dimensions and types of fractals,"" Fractals, vol. 28, no. 7, pp. 2040033-1–2040033-22, 2020. [Online]. Available: https://www.worldscientific.com/doi/abs/10.1142/S0218348X20400338","Fractals are irregular geometric objects characterized by self-similarity, meaning their overall shapes are reflected at every scale. They have widespread applications in science and engineering, necessitating the determination of fractal dimensions to quantify their degree of irregularity or fragmentation. This paper surveys a broad range of computational methods for estimating fractal dimensions and classifies different fractal types by their geometrical properties. It discusses various approaches for fractal dimension calculation, detailing their advantages, disadvantages, and implementation aspects, to enhance understanding of their computational properties."
31,"C. Bandt and D. Mekhontsev, ""Elementary Fractal Geometry. 2. Carpets Involving Irrational Rotations,"" Fractal and Fractional, vol. 6, no. 1, p. 39, 2022. [Online]. Available: https://www.mdpi.com/2504-3110/6/1/39","Self-similar sets satisfying the open set condition, commonly studied as linear fractal geometric objects, have predominantly focused on crystallographic frameworks; however, this work introduces novel symmetry classes in the plane structured around rotations by irrational angles. Through a computer-assisted search, the authors found examples that exhibit no characteristic directions, strong connectedness, and low complexity, which is notable because the associated rotations are given by rational matriceswhile proofs for the open set condition typically require integer coefficients. The paper develops a classification of such self-similar sets according to symmetry class and algebraic numbers, providing explicit examples for various quadratic number fields."
32,"S.I. Ri, V. Drakopoulos, and S.M. Nam, ""Fractal Interpolation Using Harmonic Functions on the Koch Curve,"" Fractal and Fractional, vol. 5, no. 2, p. 28, 2021. [Online]. Available: https://www.mdpi.com/2504-3110/5/2/28",An in-depth discussion on the theory of affine fractal interpolation functions generating the Koch Curve by using fractal analysis as well as its recent developments is presented. The construction of harmonic functions on the Koch Curve is investigated and the existence and uniqueness of corresponding fractal interpolation functions are proved.
