Index,Citation,Summary
11,"Chuyuan Wei, Ke Duan, Shengda Zhuo, Hongchun Wang, Shuqiang Huang, Jie Liu, “Enhanced Recommendation Systems with Retrieval-Augmented Large Language Model,” Journal of Artificial Intelligence Research, vol. 82, 2025, pp. 1–27. [Online]. Available: https://jair.org/index.php/jair/article/view/17809","Recommender systems often suffer from cold start and data sparsity, resulting in suboptimal recommendation quality. Traditional efforts to resolve these issues via side information frequently introduce noise, lack adaptability for data expansion, and are vulnerable to data inconsistency, impeding precise user preference modeling. This work proposes ER2ALM, a novel framework that leverages large language models (LLMs) augmented with Retrieval-Augmented Generation (RAG) to flexibly enhance auxiliary information and effectively capture users' implicit interests while employing a noise reduction strategy to maintain information reliability. Experiments on two real-world datasets show that ER2ALM significantly outperforms state-of-the-art baselines in both recommendation accuracy and robustness, positioning the framework as a promising new paradigm in preference mining for recommender systems."
12,"Maurice Abaho, Jialiang Guo, Sebastien Harpe, “Enhanced Dense Retrieval Knowledge Graph Augmentation,” Journal of Artificial Intelligence Research, vol. 80, 2024, pp. 1139–1178. [Online]. Available: https://jair.org/index.php/jair/article/view/14365","Injecting textual information into knowledge graph (KG) entity representations has been shown to enhance performance in KG-oriented NLP tasks. Traditional approaches leverage external knowledge sources such as dependency-parsed features, relevant keywords, or full text descriptions (e.g., from Wikipedia) to enrich KG embeddings. However, this work proposes that further gains can be achieved by moving beyond a single text description per entitysince a single description may not sufficiently capture the entity due to lexical ambiguity. The authors introduce a multi-task framework that jointly selects a set of relevant text descriptions for each KG entity and aligns or augments KG embeddings with these texts. Unlike earlier approaches that rely on formal entity descriptions from knowledge bases, this framework utilizes a retriever model to selectively identify richer, highly relevant descriptions. Moreover, the framework treats the number of text descriptions used as a tunable parameter, enabling an empirical search for the optimal count. Experimental results for the Link Prediction task show a 5.5% increase in Mean Reciprocal Rank (MRR) and a 3.5% increase in Hits@10 compared to standard text-enhanced knowledge graph augmentation methods using traditional CNNs."
13,"Federico Castagna, Sara Tonelli, Serena Villata, “Computational Argumentation-based Chatbots: a Survey,” Journal of Artificial Intelligence Research, vol. 80, 2024, pp. 1269–1330. [Online]. Available: https://jair.org/index.php/jair/article/view/15407","This paper presents a comprehensive survey of computational argumentation-based chatbots, which are conversational agents enhanced by formal models of argument to enable more natural, explainable, and persuasive dialogue compared to standard bots. The review considered systems employing argument mining, argumentative templates, and reasoning enginesprimarily using retrieval-based architectures and deployed in closed domains like health and educationwith the Bipolar Argumentation Framework (BAF) commonly used to model both supporting and attacking relations among arguments. Results show that roughly 70% of surveyed bots deliver replies using computational argument models, with user studies indicating such systems are more persuasive, informative, and trustworthy. The primary challenges identified include labor-intensive knowledge base construction, the integration of argumentation models with generative LLMs, scalability to open domains, and the need for more rigorous evaluation. Although current large language model (LLM) systems like ChatGPT outperform these bots in fluency, they lack transparency and robust argumentationa gap that could be addressed by hybridizing LLMs with computational argumentation for future open-domain, explainable conversational agents. This approach holds promise for improving chatbot transparency, reasoning, and robustness, with suggested future work focusing on integrating argumentation engines into LLM-based bots, automating argument acquisition, and standardizing argumentative dialogue protocols."
14,"O. Rubin and J. Berant, “Retrieval-Pretrained Transformer: Long-range Language Modeling with Self-retrieval,” Transactions of the Association for Computational Linguistics, vol. 12, 2024. [Online]. Available: https://transacl.org/index.php/tacl/article/view/6313","The paper introduces the Retrieval-Pretrained Transformer (RPT), a language model architecture and training procedure that jointly learns both the language modeling and retrieval components from scratch, with the aim of modeling long texts more effectively. Unlike prior retrieval-augmented language models (RALMs), where the retriever is typically trained separately or added post-hoc, RPT integrates the retriever as a first-class component, leveraging the model's internal representations for self-retrieval and fusing the retrieved information into the decoder via chunked cross-attention. Supervision is provided by a semantic objective: the retriever is trained to identify chunks that increase the probability of correctly generating the next chunk, as scored by a reference language model; the training loss consists of standard language modeling loss and a LambdaRank retrieval loss. RPT is evaluated on four tasksbooks (PG19, Books3), code (CodeParrot), and mathematical writing (ArXiv)and consistently improves perplexity and retrieval quality (measured by precision, recall, NDCG) over strong baselines such as Transformer-XL, RETRO, and others. Ablations confirm the importance of semantic retrieval, joint training, and the proposed neighbor gating mechanism. The main challenges include scaling supervision beyond top-20 BM25 candidates and handling very large document indices, with future work targeting open-domain retrieval and integration with efficient or hybrid model architectures. The results indicate that deeply integrating retrieval at both the architectural and training levels enables RPT to access and use long-range, semantically relevant context, laying groundwork for next-generation pretrained language models with robust retrieval capabilities."
15,"O. Ram, Y. Levine, I. Dalmedigos, D. Muhlgay, A. Shashua, K. Leyton-Brown, and Y. Shoham, “In-Context Retrieval-Augmented Language Models,” Transactions of the Association for Computational Linguistics, vol. 11, 2023. [Online]. Available: https://transacl.org/index.php/tacl/article/view/5039","This paper introduces In-Context Retrieval-Augmented Language Modeling (In-Context RALM), a method that improves language model (LM) grounding and factual accuracy by prepending externally retrieved documents to the LMs input without modifying the model architecture or parameters. Using off-the-shelf retrievers such as BM25 and dense dual encoders, the approach invokes retrieval at fixed intervals (every $k$ tokens), inserts the top $m$ retrieved documents before each block, and optionally applies re-ranking (which can use the LM itself). Experiments across datasets (Wikitext-103, RealNews, Pile, several QA benchmarks) and models (GPT-2, GPT-J, GPT-Neo, LLaMA variants) show that In-Context RALM yields large improvements in perplexity and downstream generation metrics; for example, GPT-2s perplexity on Wikitext-103 improves from 24.1 (base) to 16.5 with BM25-augmented context. Performance is affected by the retrieval frequency $k$ and query window length, with intermediate query lengths balancing recall and relevance. The method is practical for deployment even with closed-source or API-based LMs. While challenges remain (such as optimal retrieval granularity, handling very large corpora, and integration of advanced rerankers), In-Context RALM demonstrates substantial potential for factual grounding and source attribution in language generation tasks without retraining or architectural changes."
16,"H. Chen, Z. Chen, Y. Zhao, M. Wang, L. Li, M. Zhang, and M. Zhang, “Retrieval-style In-Context Learning for Few-shot Hierarchical Text Classification,” Transactions of the Association for Computational Linguistics, vol. 12, 2024. [Online]. Available: https://transacl.org/index.php/tacl/article/view/6137","This paper introduces the first in-context learning (ICL) framework for few-shot hierarchical text classification (HTC) using large language models (LLMs). HTC involves classifying texts under a multi-level, tree-structured label space, presenting significant challenges for few-shot learning due to expansive and semantically ambiguous label sets. The proposed method utilizes a retrieval database to select relevant demonstrations for each test instance and iteratively narrows down label candidates level-by-level within the hierarchy. Key innovations include constructing HTC label-aware text representations by continually training a pretrained language model with masked language modeling (MLM), layer-wise classification (CLS), and a novel divergent contrastive learning (DCL) objective specifically tuned to differentiate semantically similar, adjacent labels. This retrieval-style ICL framework leverages these representations to select top-K relevant, label-distinct demonstrations at each level for prompt construction. Experiments on three benchmark datasets (WOS, DBPedia, Chinese Patent) demonstrate that the method outperforms baselinesincluding standard BERT fine-tuning and other hierarchical/classification modelsespecially in extremely low-resource few-shot scenarios, achieving state-of-the-art Micro-F1 and Macro-F1 scores. Ablation studies confirm the contributions of each component (e.g., structured label descriptions, DCL loss, iterative prompting). The approach is robust across languages and settings, and analysis shows improvements in annotation efficiency, but challenges remainincluding scaling to larger training sets and generative label expansion. The framework, with code provided for reproducibility, pushes the boundaries of few-shot HTC and suggests future work in dataset expansion and further leveraging LLM generation capabilities."
17,"Y. Wu, W. Wu, C. Xing, C. Xu, Z. Li, and M. Zhou, “A Sequential Matching Framework for Multi-Turn Response Selection in Retrieval-Based Chatbots,” Computational Linguistics, vol. 45, no. 1, pp. 163–197, 2019. [Online]. Available: https://aclanthology.org/J19-1005/","We study the problem of response selection for multi-turn conversation in retrieval-based chatbots. The task involves matching a response candidate with a conversation context, the challenges for which include how to recognize important parts of the context, and how to model the relationships among utterances in the context. Existing matching methods may lose important information in contexts as we can interpret them with a unified framework in which contexts are transformed to fixed-length vectors without any interaction with responses before matching. This motivates us to propose a new matching framework that can sufficiently carry important information in contexts to matching and model relationships among utterances at the same time. The new framework, which we call a sequential matching framework (SMF), lets each utterance in a context interact with a response candidate at the first step and transforms the pair to a matching vector. The matching vectors are then accumulated following the order of the utterances in the context with a recurrent neural network (RNN) that models relationships among utterances. Context-response matching is then calculated with the hidden states of the RNN. Under SMF, we propose a sequential convolutional network and sequential attention network and conduct experiments on two public data sets to test their performance. Experiment results show that both models can significantly outperform state-of-the-art matching methods. We also show that the models are interpretable with visualizations that provide us insights on how they capture and leverage important information in contexts for matching."
18,"Xiyan Fu and Anette Frank, “Exploring Continual Learning of Compositional Generalization in NLI,” Transactions of the Association for Computational Linguistics, vol. 12, pp. 912–932, 2024. [Online]. Available: https://aclanthology.org/2024.tacl-1.51/","Compositional Natural Language Inference (NLI) has been explored to assess the true abilities of neural models to perform NLI. Yet, current evaluations assume models to have full access to all primitive inferences in advance, in contrast to humans that continuously acquire inference knowledge. In this paper, we introduce the Continual Compositional Generalization in Inference (C2Gen NLI) challenge, where a model continuously acquires knowledge of constituting primitive inference tasks as a basis for compositional inferences. We explore how continual learning affects compositional generalization in NLI, by designing a continual learning setup for compositional NLI inference tasks. Our experiments demonstrate that models fail to compositionally generalize in a continual scenario. To address this problem, we first benchmark various continual learning algorithms and verify their efficacy. We then further analyze C2Gen, focusing on how to order primitives and compositional inference types, and examining correlations between subtasks. Our analyses show that by learning subtasks continuously while observing their dependencies and increasing degrees of difficulty, continual learning can enhance composition generalization ability."
19,"L. Zhen, P. Hu, X. Peng, R. S. M. Goh, and J. T. Zhou, “Deep Multimodal Transfer Learning for Cross-Modal Retrieval,” IEEE Transactions on Neural Networks and Learning Systems, vol. 33, no. 2, pp. 798–810, Feb. 2022. [Online]. Available: https://ieeexplore.ieee.org/document/9236655","Cross-modal retrieval (CMR) enables flexible retrieval experience across different modalities (e.g., texts versus images), which maximally benefits us from the abundance of multimedia data. Existing deep CMR approaches commonly require a large amount of labeled data for training to achieve high performance. However, it is time-consuming and expensive to annotate the multimedia data manually. Thus, how to transfer valuable knowledge from existing annotated data to new data, especially from the known categories to new categories, becomes attractive for real-world applications. To achieve this end, we propose a deep multimodal transfer learning (DMTL) approach to transfer the knowledge from the previously labeled categories (source domain) to improve the retrieval performance on the unlabeled new categories (target domain). Specifically, we employ a joint learning paradigm to transfer knowledge by assigning a pseudolabel to each target sample. During training, the pseudolabel is iteratively updated and passed through our model in a self-supervised manner. At the same time, to reduce the domain discrepancy of different modalities, we construct multiple modality-specific neural networks to learn a shared semantic space for different modalities by enforcing the compactness of homoinstance samples and the scatters of heteroinstance samples. Our method is remarkably different from most of the existing transfer learning approaches. To be specific, previous works usually assume that the source domain and the target domain have the same label set. In contrast, our method considers a more challenging multimodal learning situation where the label sets of the two domains are different or even disjoint. Experimental studies on four widely used benchmarks validate the effectiveness of the proposed method in multimodal transfer learning and demonstrate its superior performance in CMR compared with 11 state-of-the-art methods."
20,"C. Bai, X. Fan, J. Liu, W. Tang, H. Huang, and J. Yin, “Graph Convolutional Network Discrete Hashing for Cross-Modal Retrieval,” IEEE Transactions on Neural Networks and Learning Systems, vol. 35, no. 4, pp. 1714–1727, Apr. 2024. [Online]. Available: https://ieeexplore.ieee.org/document/9779852","With the rapid development of deep neural networks, cross-modal hashing has advanced significantly; however, an asymmetry exists between modalities: images, with high enough resolution, can nearly fully reproduce real-world scenes, while text often reflects subjective emotions and contains less objective information. Existing end-to-end cross-modal hashing methods typically unify semantic feature extraction and hash function learning but neglect this asymmetry, failing to leverage information-rich modalities (images) to support information-poor ones (text), resulting in suboptimal results and nontrivial quantization losses due to relaxed hash function learning. To address these issues, the proposed graph convolutional network (GCN) discrete hashing method leverages a GCN to bridge the cross-modal information gap by representing each label as a word embedding and viewing these embeddings as interdependent object classifiers to predict labels and enhance feature representations across modalities. Furthermore, an efficient discrete optimization strategy is used to learn binary codes directly, avoiding relaxation and thereby eliminating quantization loss. Extensive experiments on three benchmark datasets show that this graph convolutional network-based discrete hashing (GCDH) method surpasses state-of-the-art cross-modal hashing techniques."
21,"P. Staszewski, M. Jaworski, J. Cao, and L. Rutkowski, “A New Approach to Descriptors Generation for Image Retrieval by Analyzing Activations of Deep Neural Network Layers,” IEEE Transactions on Neural Networks and Learning Systems, vol. 33, no. 7, pp. 3075–3083, Jul. 2022. [Online]. Available: https://ieeexplore.ieee.org/document/9451541","In this brief, the authors address content-based image retrieval by developing enhanced image descriptors derived from deep neural networks. They extend the concept of neural codesutilizing activations from fully connected layersby also integrating select, highly influential neuron activations from convolutional layers, recognizing that most convolutional neurons contribute minimally to final classification. Their novel algorithm identifies the most significant activations, combining information from both layer types to form descriptors that more comprehensively represent image content. Experimental results using the VGG16 network on the IMAGENET1M dataset, as well as comparative tests on ResNet50, show that these descriptors yield retrieval results that closely match the query image not only semantically but also across attributes like background, texture, and color distribution."
22,"G. Izacard, S. Touvron, F. Barbieri, A. Hosseini, N. Goyal, F. M. Sellam, K. Singh, E. Grave, T. Kocisky, E. J. M. Tromp, C. Lacroix, F. Raiss, F. Belinkov, N. Parikh, E. M. Khalifa, M. B. A. Haddad, A. Paria, N. H. E. Cesa-Bianchi, and S. Edunov, “Atlas: Few-shot Learning with Retrieval Augmented Language Models,” Journal of Machine Learning Research, vol. 24, no. 68, pp. 1-65, 2023. [Online]. Available: http://www.jmlr.org/papers/volume24/23-0037/23-0037.pdf","Large language models demonstrate strong few-shot performance across diverse tasks, but knowledge-intensive tasks like question answering and fact checking typically require vast parameter counts to store sufficient knowledge. Retrieval-augmented models can excel in such tasks with substantially fewer parameters, though their few-shot capabilities are less understood. This work introduces Atlas, a pre-trained retrieval-augmented language model tailored for efficient learning of knowledge-intensive tasks with very limited training data. Evaluations on benchmarks including MMLU, KILT, and NaturalQuestions confirm its efficacy, and experiments reveal that the document index content is easily modifiable. Remarkably, Atlas achieves over 42% accuracy on Natural Questions with just 64 examples, surpassing a 540B-parameter model by 3% despite Atlas using $50\times$ fewer parameters."
23,"H. Jaeger, “Using Conceptors to Manage Neural Long-Term Memories for Temporal Patterns,” Journal of Machine Learning Research, vol. 18, no. 13, pp. 1-43, 2017. [Online]. Available: https://www.jmlr.org/papers/volume18/15-449/15-449.pdf","Biological brains are capable of learning, recognizing, organizing, and regenerating complex temporal patterns. This paper proposes a neurodynamical pattern learning and representation mechanism, called conceptors, that accounts for several such cognitive phenomena. With conceptors, a single recurrent neural network can store numerous temporal patterns, which can subsequently be recalled, morphed, and focused. Notably, parametric families of patterns can be learned from a limited number of examples, and stored patterns can be content-addressed similarly to how static patterns are recalled in Hopfield networks."
