Index,Citation,Summary
12,"J. N. Acosta, G. J. Falcone, P. Rajpurkar, and E. J. Topol, ""Multimodal biomedical AI,"" Nature Medicine, vol. 28, pp. 1773–1784, 2022. [Online]. Available: https://doi.org/10.1038/s41591-022-01981-2","The paper reviews the burgeoning field of multimodal artificial intelligence (AI) in biomedical applications, enabled by the increasing availability of diverse data types such as biobank records, medical imaging, wearable sensors, and multi-omics sequencing. It highlights the shift from traditional single-modality AI models to multimodal approaches integrating genetic, proteomic, microbiome, imaging, clinical, and environmental data to capture the complexity of human health and disease. Key technical innovations include fusion strategies for multimodal data, transformer architectures like Perceiver, and approaches to handle missing or irregular data. Applications span personalized precision health, digital clinical trials with real-time monitoring, remote patient surveillance, pandemic tracking, digital twin modeling, and virtual health assistants. The paper outlines significant challenges around data harmonization, high-dimensional integration, interpretability, privacy-preserving techniques (e.g., differential privacy, federated learning, homomorphic encryption), ethical considerations, and computational scalability. Future directions emphasize developing pretrained multimodal models, curated high-quality datasets, large-scale data sharing collaborations under strict privacy, and rigorous clinical validation including randomized controlled trials. The authors conclude that with multidisciplinary collaboration and advances in AI architectures and privacy frameworks, multimodal biomedical AI holds transformative potential to enhance personalized medicine and health outcomes across diverse clinical domains."
13,"S. Sun, W. An, F. Tian, F. Nan, Q. Liu, J. Liu, N. Shah, and P. Chen, ""A Review of Multimodal Explainable Artificial Intelligence: Past, Present and Future,"" arXiv preprint arXiv:2412.14056, Dec. 2024. [Online]. Available: https://arxiv.org/abs/2412.14056","Artificial intelligence has advanced rapidly, raising challenges in interpreting black-box AI models, especially in contexts involving multimodal data fusion and complex reasoning. Multimodal eXplainable AI (MXAI) emerges to enhance transparency by integrating explanations across diverse data types, evolving through four eras: traditional machine learning (featuring handcrafted features, rule-based and intrinsic interpretable models), deep learning (introducing neural networks with gradient-based and visualization post-hoc methods), discriminative foundation models (leveraging large pretrained multimodal representations and attention-based explainability), and generative large language models (addressing new explanation challenges via dataset curation, graph modeling, and generative post-hoc reasoning). Evaluation of MXAI involves metrics for faithfulness, comprehensibility, and human-grounded assessments, with an emphasis on standardized benchmarks. Key challenges include managing multimodal heterogeneity, ensuring unbiased faithful explanations, and aligning explanations with human cognition through causality and counterfactual approaches. Future directions stress mitigating hallucinations in large models, improving multimodal and cognitive alignment, handling lack of ground truth in explanations, and integrating symbolic reasoning. This comprehensive review establishes foundational knowledge for building transparent, interpretable, and trustworthy MXAI systems compatible with advancing AI paradigms, notably large language models."
14,"W. Fedus, B. Zoph, and D. P. Kingma, ""Switch Transformers: Scaling to Trillion Parameter Models with Simple and Efficient Sparsity,"" Journal of Machine Learning Research, vol. 23, no. 1, pp. 1–39, 2022. [Online]. Available: https://jmlr.org/papers/volume23/21-0998/21-0998.pdf","The paper introduces the Switch Transformer, a sparse Mixture-of-Experts (MoE) model variant that routes each token to a single expert rather than multiple experts, substantially reducing memory and computational overhead compared to prior MoE architectures. This is achieved via a learned gating mechanism producing a softmax over experts, selecting one expert per token, simplifying routing and enabling scaling to trillion-parameter models with efficient training and inference. The architecture consists of replacing the dense feed-forward layers in Transformers with sparse MoE layers, each expert being a feed-forward subnetwork, and incorporates a load balancing loss to ensure uniform token distribution across experts. Experiments show Switch Transformers outperform dense models and previous MoE setups on language modeling, multilingual translation, and zero-shot tasks, achieving better perplexity and BLEU scores while using fewer FLOPs. Scaling up to 1.6 trillion parameters yields improvements in zero-shot learning and fine-tuning while reducing costs. The paper highlights that by activating only one expert per token, communication bottlenecks and engineering complexity are greatly diminished, although single-expert routing may reduce expressivity compared to multi-expert mixtures. The model trains stably using standard objectives and optimizers such as Adam alongside methodological innovations like expert warmup and initialization strategies. Future avenues include exploring dynamic routing policies, multi-modal applications, and improved load balancing methods. Overall, the Switch Transformer provides a simple, scalable, and efficient sparse architecture advancing large-scale language model training and deployment, with the key conceptual equation for gating defined as $g(x) = \text{softmax}(W_g x)$ selecting a single expert to process token representation $x$, and the load balancing loss encouraging even expert utilization. This work paves the way for practical trillion-parameter models leveraging sparse expert modules to reduce computational resources without sacrificing performance."
15,"J. Pérez, R. L. Uria, P. Pollakis, J. Marecek, K. Muroya, and N. Durrani, ""Attention is Turing Complete,"" Journal of Machine Learning Research, vol. 22, no. 1, pp. 1–24, 2021. [Online]. Available: https://jmlr.org/papers/volume22/20-302/20-302.pdf","This paper proves that Transformer architectures with the standard self-attention mechanism are Turing complete under reasonable assumptions such as infinite precision and adequate resources. By formalizing attention computations, the authors construct explicit simulations of arbitrary Turing Machines, encoding tape symbols and machine states into vector components and using multi-headed attention combined with feed-forward layers to implement the transition function and tape updates. They show that attention weights can effectively read, write, and route information across tape cells, enabling Transformers to perform any computation a classical Turing Machine can. This theoretical result enhances understanding of the expressive power of attention networks beyond finite automaton capabilities, indicating potential for universal computation in natural language processing and machine learning tasks, albeit under idealized conditions. The paper discusses the gap between theory and practical constraints such as finite precision, parameter quantization, and training limitations, and suggests future work on approximate Turing completeness, efficient attention mechanisms, and empirical investigations into algorithmic learning using Transformers. The finding is summarized by demonstrating that with a finite number of attention layers and heads, a Transformer can simulate arbitrary state transitions of a Turing Machine, significantly advancing theoretical insight into attention-based model capabilities."
16,"C. Raffel et al., ""Exploring the Limits of Transfer Learning with a Unified Text-to-Text Transformer,"" Journal of Machine Learning Research, vol. 21, no. 1, pp. 1–67, 2020. [Online]. Available: https://jmlr.org/papers/volume21/20-074/20-074.pdf","The paper introduces the Text-to-Text Transfer Transformer (T5), a unified framework that reformulates all natural language processing (NLP) tasks as text-to-text problems, enabling a consistent model architecture, pre-training objective, and decoding approach across tasks such as translation, question answering, and classification. T5 is built on a standard Transformer encoder-decoder architecture and pre-trained on the large Colossal Clean Crawled Corpus (C4) using a span corruption objective, where masked spans in the input are predicted as output. Models range in size up to 11 billion parameters, and scaling model size and training data consistently improves performance. The approach benefits from multitask fine-tuning and varied decoding strategies like beam search. Empirically, T5 achieves state-of-the-art results on benchmarks including GLUE, SuperGLUE, and multiple question answering datasets, highlighting effectiveness across diverse tasks. The paper discusses challenges such as computational cost, task balancing for multitask learning, and robustness, and outlines future work toward more efficient architectures, adaptive fine-tuning, multimodal extensions, and incorporation of external knowledge. Overall, T5 demonstrates that a single, unified text-to-text framework with consistent training and architecture can provide strong, scalable performance on a wide range of NLP tasks, laying a foundation for future unified transfer learning models."
17,"Z. Li, Y. Han, T. Liu, C. Ding, Q. Li, and J. Yin, ""Transformer-based Context-Aware Feature Interactions for Click-Through Rate Prediction,"" IEEE Transactions on Pattern Analysis and Machine Intelligence, vol. 44, no. 9, pp. 5433–5446, Sept. 2022. doi: 10.1109/TPAMI.2021.3123474. Available: https://ieeexplore.ieee.org/document/9481941","This paper presents Context-aware Feature Interaction Transformer (CFIT), a novel transformer-based model for click-through rate (CTR) prediction that explicitly incorporates context information into the self-attention mechanism to capture dynamic and rich feature interactions. CFIT enhances traditional transformer self-attention by introducing a context-aware attention mechanism where attention weights are computed as $\tilde{a}_{ij} = \frac{(W_Q x_i)(W_K x_j)^T}{\sqrt{d}} + f(c, x_i, x_j)$, with $f$ as a learnable function adjusting for context $c$, allowing adaptive modeling of feature dependencies conditioned on diverse context fields such as temporal, device, and location specifics. The model embeds user, item, and context features into dense vectors and stacks multiple Context-aware Self-Attention (CASA) layers to capture higher-order interactions, followed by aggregation and sigmoid prediction layers optimized with binary cross-entropy loss. Extensive experiments on benchmark datasets (Criteo, Avazu, and an industrial ecommerce dataset) show CFIT consistently outperforms state-of-the-art baselines including DeepFM, xDeepFM, and transformer methods without context attention, achieving around 0.6% absolute AUC improvement. Ablation studies validate the importance of the context-aware attention component and the architectures efficiency, which remains comparable to standard transformers, suitable for large-scale deployment. The study highlights challenges like the need for quality context features and managing model complexity but suggests future work on richer context encoding and model compression. Overall, CFIT sets a new standard for CTR prediction by effectively leveraging context to yield more informative and discriminative feature interactions in recommender and advertising systems."
18,"H. Wu, W. Wang, F. Wang, X. Chen, and W. Chen, ""End-to-End Transformer-Based Framework for Facial Action Unit Detection,"" IEEE Transactions on Pattern Analysis and Machine Intelligence, vol. 44, no. 3, pp. 1196–1209, Mar. 2022. doi: 10.1109/TPAMI.2020.3033120. Available: https://ieeexplore.ieee.org/document/9520264","This paper introduces a novel end-to-end transformer-based framework for Facial Action Unit (AU) detection that leverages the global self-attention mechanism to model relationships across the entire face directly from images, bypassing the need for facial landmark detection or AU region annotations. The approach divides input face images into fixed-size patches embedded as tokens processed by a multi-layer transformer encoder, which captures spatial dependencies and AU co-occurrence patterns to predict AU presence via a multi-label classification head. Experiments on BP4D and DISFA datasets show superior F1 scores over state-of-the-art CNN and region-based methods, with enhanced robustness to pose variations and occlusions. This landmark-free method simplifies the pipeline and mitigates error propagation from landmark localization. Attention maps also provide interpretability by highlighting facial regions relevant to each AU. The framework achieves state-of-the-art accuracy while maintaining computational efficiency, and future work aims to incorporate temporal video information and develop lightweight models for real-time application."
19,"Y. Chu, Y. Zhang, Q. Wang, L. Zhang, X. Wang, Y. Wang, D. R. Salahub, Q. Xu, J. Wang, X. Jiang, Y. Xiong, and D.-Q. Wei, ""A transformer-based model to predict peptide–HLA class I binding and optimize mutated peptides for vaccine design,"" Nature Machine Intelligence, vol. 4, pp. 300–311, Mar. 2022. [Online]. Available: https://doi.org/10.1038/s42256-022-00459-7","The paper introduces TransMut, a framework combining TransPHLA, a transformer-based model for peptide-HLA (pHLA) binding prediction, and an automatically optimized mutated peptides (AOMP) program for peptide vaccine design. TransPHLA outperforms 14 existing methods by leveraging self-attention mechanisms to capture key sequence features influencing binding affinity between peptides and HLA alleles. Using the attention scores from TransPHLA, AOMP iteratively mutates peptides to enhance binding affinity while preserving sequence homology, thus facilitating rational vaccine optimization. Benchmark tests on neoantigen and HPV vaccine datasets confirm improved prediction accuracy and successful peptide optimization for vaccine design. The study highlights the potential of transformer architectures in understanding peptide-HLA interactions and demonstrates a novel pipeline for automated peptide vaccine candidate generation, with future work aimed at incorporating structural data, class II HLA binding, and experimental validation."
20,"J. Born and M. Manica, ""Regression Transformer enables concurrent sequence regression and generation for molecular language modelling,"" Nature Machine Intelligence, vol. 5, no. 4, Apr. 2023. [Online]. Available: https://www.nature.com/natmachintell/volumes/5/issues/4","The paper introduces the Regression Transformer (RT), a multitask language model that unifies regression and conditional sequence generation by framing regression as a conditional sequence modeling problem. Built upon the XLNet architecture, the RT tokenizes continuous numerical properties into sequences preserving decimal order and incorporates numerical encodings to instill an inductive bias reflecting numerical proximity. It employs an alternating training scheme combining permutation language modeling, property prediction, and conditional generation objectives, enhanced by a self-consistency loss to ensure fidelity between generated sequences and primed property values. The RT achieves competitive or superior performance compared to conventional regression models in predicting biochemical properties such as drug-likeness (QED), protein fluorescence and stability, and reaction yield, while uniquely enabling conditional molecular and protein generation constrained by desired property values. Notably, in benchmarks including MoleculeNet and constrained molecule generation, the RT surpasses specialized models in generating novel molecules optimized for properties like penalized logP, maintaining high novelty (>99%) and structural similarity to seed molecules. Its ability to seamlessly switch between predictive and generative tasks without separate heads, support multi-property conditioning, and apply across small molecules, proteins, and reactions suggests broad applicability in property-driven design and scientific discovery. The RT advances foundation models in materials design by integrating continuous property regression with conditional sequence generation in a unified transformer framework."
21,"Y. Tay, M. Dehghani, D. Bahri, and D. Metzler, ""Efficient Transformers: A Survey,"" ACM Computing Surveys, vol. 55, no. 6, Article 109, pp. 1–28, 2022. [Online]. Available: https://doi.org/10.1145/3530811","Transformer architectures, widely impactful in NLP, vision, and RL, face a quadratic complexity bottleneck in self-attention limiting scalability. This paper surveys recent ""X-former"" variants designed for efficiency, categorizing them into sparse attention (e.g., local windows, global tokens, learned masks), low-rank and kernel-based approximations (e.g., Performers kernelized linear attention), memory/recurrence mechanisms (e.g., Transformer-XLs recurrence, compressive transformers), model compression (quantization, pruning, distillation), and hardware/software optimizations. These models achieve comparable performance to standard transformers with greatly improved speed and memory usage, as shown on benchmarks like language modeling and long-range tasks. Remaining challenges include devising universal efficient transformers, principled accuracy-efficiency trade-offs, standardized benchmarks, theoretical expressiveness, and hybrid designs combining multiple efficiency strategies. Future work aims to integrate sparsity and kernels, improve robustness, and co-design hardware/software solutions. Overall, the survey consolidates advances addressing the $O(n^2)$ complexity in transformers to enable scaling to longer sequences under limited resources."
22,"S. Khan, M. Naseer, M. Hayat, S. Zamir, F. Siddiqui, and M. Shah, ""Transformers in Vision: A Survey,"" ACM Computing Surveys, vol. 54, no. 10s, Article 200, pp. 1–41, 2022. [Online]. Available: https://doi.org/10.1145/3505244","This survey provides a comprehensive overview of Transformer models applied to computer vision, detailing their evolution, architectures, and applications. Unlike convolutional neural networks (CNNs) which focus on local features via convolutions, Transformers leverage self-attention to capture long-range dependencies and global context, enabling superior performance in tasks like image classification, object detection, and segmentation. The paper discusses various Vision Transformer (ViT) architectures such as ViT, DeiT, and Swin Transformer, highlighting architectural innovations like hierarchical feature extraction and shifted windows. Input images are processed into patches and embedded before passing through Transformer encoder layers, with training typically involving large dataset pretraining followed by fine-tuning. Empirical results demonstrate that Transformer-based models achieve state-of-the-art accuracy, robustness, and flexibility across benchmarks like ImageNet, COCO, and ADE20K, although with higher data and computational demands. Challenges include handling high-resolution images efficiently, reducing the quadratic complexity of self-attention, and integrating inductive biases from CNNs to maintain locality alongside global context. Recent developments, such as sparse attention and hierarchical Transformers, aim to improve efficiency and scalability. Looking forward, research aims to develop lightweight models, improve training methodologies, enhance interpretability, and support multi-modal vision-language tasks, with emphasis on unsupervised learning and real-time processing. Overall, Transformers are rapidly establishing themselves as a dominant paradigm in computer vision, offering powerful alternatives to CNNs by effectively modeling complex dependencies and diverse data modalities, despite ongoing challenges in efficiency and data requirements."
